reviewer,review_text,rating,review_date,platform,reviewer_type
bckiwinz,"I have never been great at Souls games, and inevitably I fell off them at some point. However, I loved Elden Ring as I could do the work and over level. I platinumed the game, and finished on Game plus 3 in order to get all the endings. Now with the DLC my over-leveling counts for very little, and I have the additional difficulty of the Games Plus 3. And further upgrading is finite based on a treasure hunt. Solution? removed the difficulty penalty that comes with Game plus. The game plus difficulty increase was to balance the over leveling that came with each play through. Removing only the over leveling benefit makes the game unbalanced",5,2024-07-08,PLAYSTATION 5,user
Bittelille,"Very disappointed in this DLC. As a big soulsborne fan I had high hopes for this release as Fromsoft usually delivers big time with their DLC content, but unfortunately this time was different. Shadow of the Erdtree suffers from a lot of the same flaws as the main game, but to me they seem even more apparent in the DLC. The bosses are poorly designed, so much so a lot of them weren’t even remotely fun to fight. The difficulty makes their design flaws outright impossible to ignore, as you’ll likely have to spend a lot of time fighting some of them (which would have been completely fine if the boss fights felt polished and engaging.) The map is again too big for it’s own good, as several areas feel empty and unfinished, and there’s still far too much reused content. The map design itself is great, but exploring no longer feels as rewarding, as you mostly just find stuff you don’t need. You’re likely to depend way too much on google to find certain areas and bosses, to the point were it doesn’t feel like I’m playing the game the intended way. I was never a fan of the combat style of Elden Ring in the first place, and the way these bosses just put on a show rather than giving you a proper learning experience and a proper fight, just feels slightly annoying at best, and outright ridiculous at worst. They’ve managed to do this right plenty of times before, which is why this feels so frustrating to me. A high difficulty does not equal good content, even for a game series that’s known for its difficulty. If they ever decide to make another soulsborne game, I really hope they give the bosses the same love and attention as they did in bloodborne and sekiro. This just ain’t it.",3,2024-07-07,PLAYSTATION 5,user
ClamDaniel,"Like many fans, I've played every ""Soulsborne"" game and DLC. This is the first content that I am on the fence about recommending to fans. Shadow of the Erdtree has a few of the most interesting/spectacular environments of all the games, but it also has the worst boss designs. There were exactly 3 bosses that I thought were fun and worth learning, and that I would consider trying to beat various NG+s. I wonder if the amount of weapons, sorceries, and incantations in the base game and DLC has overwhelmed the designers such that they can no longer craft bosses that don't require broken builds.",6,2024-07-07,PLAYSTATION 5,user
KoS2001,"Sir Hidetaka Miyazaki,don't stop,please The Vanilla version of the game is a dream,I played the DLC in NG+5,the difficulty was so cruel but that was challenging and I loved it,collecting all the consumable,talismans,new weapons and armor set made me feel more appassionate to the soulslike's world. The scenario in the realm of shadows was like look at a live painting but at the same time was so scary but I enjoyed it so much... The final boss is one of the cruel and fantastic boss I've ever encountered and even other people can agree with that,I'm pretty sure. With Elden Ring,From Software and Miyazaki and George R.R. Martin can create a sequel or expand the world of the Lands Between because this DLC proved that you are literal Gods in this genre of games. Buy a DLC like this for only 49,99€ is litterally a gift from the sky",10,2024-07-07,PLAYSTATION 5,user
niveisyl,"The main game was fantastic, but the DLC is bad because of the boss design. I like challenging games but this is too much, Im not having fun. Lightspeed attacks, 10-15 attack chains, camera moving all over the place, being charged and pinned against these small boss arena walls while the camera is inside the bosses body, near instant attacks with no windup that deal 70-75% HP, near infinite poise, and attacks that when one mistake is made are faster than your dodge and cause the other 10 attacks to hit. Its annoying.",1,2024-07-07,PLAYSTATION 5,user
Pablostein7,"Best DLC, the amount of content is amazing and the way to balance with scadutree seed to explore and found goodi items, weapons and bosses. Bosses music, bosses and world design is crazy. Really love it.",10,2024-07-07,PLAYSTATION 5,user
Tifol,Terrible dlc endgame boss! Terrible dlc endgame boss! Terrible dlc endgame boss!,10,2024-07-07,PLAYSTATION 5,user
balie,"What an amazing DLC! It's so big and expansive it honestly felt more like Elden Ring 1.5 or an entirely new spin-off game. Everything that made the base game great is here and then some. Forget what people have been saying about the difficulty... it's as hard as I remember Elden Ring being, so on point. Genuinely gorgeous environments to explore, fun enemies to fight and excellent bosses (well, most of them anyways).. and no spoilers, but my jaw dropped when I saw the last boss. Also kicked my ass all over the place lol. But the struggle and adrenaline you get from that and then the rush of excitement and relief when you beat these bosses are still here. Best DLC I have ever played!",10,2024-07-06,PLAYSTATION 5,user
Tenoz,"Amazing DLC. Great job FromSoftware. More than 40 new bosses, a new huge map that brings a lot of verticality, it was like reviving the initial Elden Ring experience again.",10,2024-07-06,PLAYSTATION 5,user
MetzelHase,"Just a masterpiece. Take elden ring and max up the design if all those side dungeons. Now more copy paste, each one now has its own touch.",10,2024-07-06,PLAYSTATION 5,user
Jpmedina90,Worse game seriously a piece of crap who ever made this game needs to be drug out from their ankles and spanked like a little **** slow boring and absolute **** graphics I can't believe anyone likes this type of stuff they should be banned,0,2024-07-06,PLAYSTATION 5,user
Ukepepa,"Un dlc colossal c'est vrai, une bonne quarantaine d'heure pour le terminer. Les gros points fort sont l'exploration des zones, le lvl design est tout simplement le meilleurs que j'ai jamais vu, c'est incroyable ! Par contre encore une fois je n'accroche pas à cette ""narration"".. Je me sens en aucun cas impliqué dans l'histoire, j'ai plus l'impression d'enchaîner des boss sans histoire plutot que de vivre u'e vrai aventure.. Ensuite on nous pond encore des boss énorme, avec des effets de flamme ou autre qui partent dans tout les sens, la caméra qui est en pls... Bref c'est illisible, FS le sait mais continue.. Je pense notemment à bayle ou le lion dansant.. A la fin tu as même un affrontement contre 3/4 pnj en même temps si ça c'est pas augmenter artificiellement la difficulté quand tu joues sans invocation.. A côté de ça j'ai adoré mesmer, midra et Rellana du try hard pendant 1 ou 2h mais tellement gratifiant. Bref, un dlc bien au dessus de la plupart des jeux qui peuvent sortir toute l'année.",8,2024-07-06,PLAYSTATION 5,user
Luifilth,"Jogo excelente, maravilhoso, muito gostoso de jogar. Mas infelizmente perdi a vontade de continuar. Estou no último boss e o desafio é totalmente bizarro, não há outra palavra para definir aquela aberração, parece que hoje em dia o objetivo dos desenvolvedores é fazer jogos cada vez mais difíceis e deixar de lado a diversão. Podem dizer o que quiserem mas aquele último boss não é justo nem um pouco, passei por todos os outros, sem maiores dificuldades, não digo que foi fácil, mas pelo menos foi justo, até mesmo o gaius, que é o pior boss que já tiveram a capacidade de criar, mas ainda assim foi uma luta justa. E eu não vejo como isso pode satisfazer as pessoas, vejo videos no youtube de pessoas extremamente estressadas por causa do jogo, tudo bem que se sentem aliviadas e até felizes depois que passam um desafio, mas a quantidade de sofrimento que têm que passar para se alcançar esse objetivo é gigante. Eu falo por mim mesmo, quando a dificuldade é exagerada como é o caso desse último boss, eu não sinto nem um pingo de prazer ou satisfação em completar o objetivo, morrer 100, 200, 300 vezes para um boss não é o que eu consideraria diversão. Acredito que os desenvolvedores deveriam repensar seus conceitos e talvez se lembrem que games foram inventados para distrair, dar prazer e alegria, na minha opinião esqueceram completamente o que é isso. E digo mais, posso até tentar finalizar o jogo, se o fizer, quero tentar sem driblar a dificuldade do jogo, sem usar glitchs, invocações, magias, magos... pois jogo apenas com um tipo de build sempre, dex e não vou usar nada além das cinzas de guerra para vencer, mas podem ter certeza que nunca mais jogo ele e com toda certeza não vou me sentir nem um pouco feliz, ele apenas vai entrar para minha lista de jogos que finalizei, o jogo base era e foi justo, a dlc com seu boss final não tem nada de justiça. Tenho 40 anos e estou velho demais para ficar me estressando com uma coisa que deveria me proporcionar bem estar e satisfação. Ps: as lutas contra a Rellana e o Messmer, além de serem justas foram as melhores lutas da dlc, mesmo com algumas hit box toscas. A movimentação dos dois é maravilhosa, uma das coisas que mais me impressionaram em elden ring foi a movimentação, muitas vezes é simplesmente maravilhoso ver a fluidez de movimentos. É estonteante.",7,2024-07-06,PLAYSTATION 5,user
xenosys,"Elden Ring was a stellar 10/10 game. It was fresh, unique and represented the apex of the Souls genre. You had a sense of wonder and awe the moment you stepped out into the open world. For all of it's brilliance, this is just more of the same, without the same wonder and awe of the original game back in 2022. So 8/10.",8,2024-07-06,PLAYSTATION 5,user
Faerysthegoat,Better than the base game in almost everything. Despite some bad things like the final boss (aow spammer and could be Godwyn) still a 10/10 dlc,10,2024-07-05,PLAYSTATION 5,user
Zaoteus,"O jogo base ja é incrível, e a DLC consegue ser equivalente em qualidade tanto de gameplay, quanto de design dos novos inimigos e bosses, quanto na expansão de historia desse mundo incrível. A temática e imersão é surreal.",10,2024-07-05,PLAYSTATION 5,user
dogget76,"When you have no ideas left and your only choice is to raise the difficulty level to a point that only kids with 24/7 dedication and people under adderall could afford. Most of the enviroments are endless fields with nothing (except for poison, because we don't mind extra frustration, is that true Miya buddy?) and enemies go to totally dumbass to instant-killers with no middle ground. Last boss is a joke (and not in a good way). I am just sad there's a bunch of good game designers that lost their job while some lucky **** keep on doing easy money with this stuff. On the bright side the art is awesome as always.",2,2024-07-05,PLAYSTATION 5,user
Memo_,Disappointed no lore no meaning bosses and most important part a lot of empty spaces like where the beautifullevel design,1,2024-07-05,PLAYSTATION 5,user
Mesmer1006,"Just amazing,If you Love eldenring. Of course Not an easy Game, but its fair. I am glad playing this master piece. Must Play Game.",10,2024-07-05,PLAYSTATION 5,user
PanteraHouse,"Without a doubt the greatest expansion ever, for the greatest game ever. So many amazing moments, the boss design is incredible, the exploration is so layered and rewarding. From Software proving again that they are in their own league.",10,2024-07-05,PLAYSTATION 5,user
Khrist75,"Very disappointed by this DLC... The level design is poor/clunky compared to its magnificient ancestor, there are too many bosses without any lore/explanation of what they're doing here. But the worst aspects for me are this empty/dull spaces with no point of interest. I've waited for it so long and i don't think i will finish it though... I have the feeling Miyazaki was not leading this project when i see the gap of quality between the 2 games (he was probably involved in AC6 at this time...).",6,2024-07-05,PLAYSTATION 5,user
arcboy,"An absolute masterpiece. In my opinion the level design in this DLC surpasses the base game by far, and might even be From’s best level design to date. The way the different areas utilize verticality is truly awe inspiring. Crossing a bridge on the highest mountains peaks and looking down to the deep depths below, only to be down in the depths later looking up at the tiny shadow of that same bridge way up above being swallowed by the sunlight above it. The smaller dungeons in the DLC feel like they have so much more purpose than in the base game, all with their own unique theming and feeling of history in the world. The new enemy and boss designs are awesome, and some of the bosses were really tough. Some reused enemy designs (looking at you ulcerated tree spirit) but the amount of cool and new enemies makes me not even care. New weapon types are really fun to use, some need some balancing but most are really cool, as well as all the new AOWs. Just overall an absolute incredible experience and I couldn’t have asked for more. From Software nailed it again. 10/10",10,2024-07-04,PLAYSTATION 5,user
ATRUMAN321,"One of the best DLC’s ever if not THE best. The world is beautiful and dangerous. Characters and extra lore interesting - that being said, still opens up more questions to be asked . Shadow of the Edrtree ramps up the difficulty with some challenging yet fun bosses, grabbing those fragments are a MUST! trust me! Large map to explore - make sure you explore every nook and cranny! Finished the game but i am sad now as I want more Elden Ring. Highly recommend.",10,2024-07-04,PLAYSTATION 5,user
CURSEYOUBAYLEEE,CURSE YOU BAYLEEEEE!!!! This dlc is one of the best experiences I've ever had in a souls game! Radahn is the hardest boss ever made and it's an amazing fight that will test your patience and skill. 10/10 MASTERPIECE!,10,2024-07-04,PLAYSTATION 5,user
Hareto_kun,"As a massive Fromsoft fan who has been keeping up with each of their games for a long time now, I was scared whether I'd enjoy the Elden Ring dlc, since I'm not a big fan of open-worlded games and didn't enjoy the base Elden Ring games as much as I wish I did. Buti don't know why, as soon as I entered the dlc something changed, I was very invested in exploring this grim yet beautiful land of the shadows. Not only that, but I had a lot of fun with the bosses, especially the final one, and beating them just felt as satisfying as back in the day when I was playing Dark Souls 3 or Bloodborne. So while I wouldn't say this is the best Fromsoft dlc, it's damn well close to the Bloodborne dlc for me.",10,2024-07-04,PLAYSTATION 5,user
purpleguy911,"not hard just boring, this dlc barely has anything to do all of the bosses are big animals that **** up the camera and the few human bosses do a minute long combos that barely give you a window to attack or heal and after 2 hours you have seen most of what the dlc has to offer there really isnt anything to do in the dlc if I could just spend 10 dollars to get the weapons in normal Elden Ring without buying this crap I would the weapons are literally the only good thing about this dlc",1,2024-07-04,PLAYSTATION 5,user
Lowerj,"I'm not having fun, the DLC might as well set you at level 1, which probably isn't bad for many Elden ring players. I'm not great at this and have over leveled to help me, an amazing aspect of the original game. Now I'm stuck, I apparently need to collect arbitrary McGuffins to regain my ability to survive. Found a knight guy whos killed me 30 times and I'm going to lose my souls, I was like 20k from a level and at lvl 195 that's a good bit. I'm just really frustrated and since I cant gain xp to be able to handle stronger mobs, I'm going to have to look up a guide to be able to progress. I don't like how its set up and I cant get into it because all I've managed to do is hit wall after wall. A lot of the good aspects of the progression from the main game are simply gone because of the change. Now its just up a weapons o max and either wear armor or not. The effects from the arbitrary McGuffins are all that matter, and I don't even understand how to find them without a guide. its so much work only get stuck figuring out how to, figure out how to progress. I might try it again later but this has been very dis-heartening.",3,2024-07-04,PLAYSTATION 5,user
Peyote42,"I honestly don't understand players reaction on STEAM depicting the game as too hard.. Well this is the umpteenth From Software game and all players able to access the DLC have already reached a high level on the original game so what's the matter here guys ?! You forgot this game is challenging ?! Cause after personally being gone through it I can state there's no such difference between base game and DLC when it comes to difficulty, same exact hassle against bosses as well as throughout each single area. Seems like playing other games in two years made players accustomed to a lower difficulty and thereby intolerant to FromSoft standard... What the heck ! This said this DLC is in my point of view the simple continuity of the original game but with some more verticality, all praises already declaimed two years ago still stand, next step for the company would be to possibly improve online and coop play ? Being able to play it like a Sekiro game as well ? Or any other fancy and great idea Miazaki has been able to bring to this incredible software company. Finally, I must admit that it's a huge DLC, 40 bucks for such a big game while market proposes shorter game for 70... Let's say this is a great investment.",10,2024-07-04,PLAYSTATION 5,user
Lo-rick,[SPOILER ALERT: This review contains spoilers.],9,2024-07-04,PLAYSTATION 5,user
kingdestroyer,"God Tier. We need to thank Japanease developers and Directors like Miyasaki for making games that are immersive and challenging. The fact FromSoftware calls Shadow of Erdtree a DLC, shows how humble and amazing developers they are, because this ""DLC"" is it's own full game, it's huge, amazing bosses and weapons. Western devs should learn a thing or two. FromSoftware are one of the last bastions of quality gaming.",10,2024-07-04,PLAYSTATION 5,user
Nofair343,"The gameplay and graphics are perfect. The story perfectly captures the feel of the previous game, but the game's difficulty has increased significantly compared to the previous one, and the enemy's attack patterns are mostly repeated consecutive attacks, and the enemy's damage is also buffed, making it difficult to progress through the game. Other than that, this is one of the best DLC.",8,2024-07-04,PLAYSTATION 5,user
Shinjin,"We've gone from Game of The Year to Faild of The Year. The open world is magnificent and very well done. But the bosses are generally all duds, the paterne are unreadable, they have infinite stamina, giving a blow with a heavy weapon is a feat, not to mention the totally unavoidable attacks.",4,2024-07-03,PLAYSTATION 5,user
Gragmouse,"While Elden Ring as a game was a great experience, each release by Fromsoftware further establishes it's delve into punishment-simulation, and their fans as a cult, unable to handle hear anything Negative about their game. The fact is, Shadow of the Erdtree is designed poorly. Bosses have mechanics that are not fun to deal with, like frame perfect dodging and camera issues. Developer's solution is to add little yellow McGuffins over the area that make the game playable again. It's lazy and uninspired. Exploration is strong, but when it's required to progress, it feels different. Kind of like someone putting your favorite meal in front of you and then saying, ""You better eat this, or else..."". That meal is not going to taste the same with a gun to your head. I think I'm completely done with open world games anyway.",2,2024-07-03,PLAYSTATION 5,user
MajesioKlapsTom,"Yes, FR did it again - Masterpiece. It's hard, but not too hard, like others dlc's from FR. Imho Saductree blessings level system is well thought-out.",10,2024-07-03,PLAYSTATION 5,user
YoMammy,it's elden ring... what do u expect. it's more of the same of the first game but harder. bosses are much harder and i luv it. only the noobs cry about how hard it is... that's the game noobs. hardest game i've ever played. easies game of my life.,10,2024-07-03,PLAYSTATION 5,user
alanditsch,What a masterpiece of a DLC. Give it GOTY already. It's up there with Blood and Wine.,10,2024-07-03,PLAYSTATION 5,user
matthewjvv,"Brilliant expansion, I only started playing my ng+ character to get ready for the dlc and I just fell right back in love with this game, no other game made me feel so excited, afraid and gave me the sense of adventure that elden ring does. The designers put so much love into every level design. Even though getting around this dlc map is extremely confusing, it doesn't take away from how amazing it is.",10,2024-07-03,PLAYSTATION 5,user
Kingkennn,"I expected to get something new, but as a matter of fact, it’s a just DLC. If you like Elden ring, it might be good. But for people who were not into Elden ring, this is just a expansion, so I don’t recommend",1,2024-07-02,PLAYSTATION 5,user
MNSUAngel,"I really wanted to give this a 10/10, but the scadutree fragment mechanic and the final boss really killed this experience for me. I know it has got to be hard to design bosses to be challenging and fun, but this is not the way. The SF mechanic is lazy and the final boss is a test of RNG and repeated dodging just to get the chance for one attack every 15-20 seconds. FromSoftware is still one of my favorite developers. Glad I bought the DLC. But absent some pretty signifigant changes to the final boss, I am not sure I will ever revisit this expansion. 7/10 for a 10/10 base game.",7,2024-07-02,PLAYSTATION 5,user
Ryu_san,"The Elden Ring DLC is exhausting and too time consuming to make progress. Lots of running around the open world and bosses that kill you in one combo or AOE attack even with the upgrade fragments. Dungeons are well designed but DLC is not fun if you cannot dedicate many hours to outside of work, family, school, etc.",5,2024-07-02,PLAYSTATION 5,user
celessarios,[SPOILER ALERT: This review contains spoilers.],0,2024-07-02,PLAYSTATION 5,user
Jarmatute,"Beautiful game, the story is much easier to follow! Great new weapons added, epic boss fights!",10,2024-07-02,PLAYSTATION 5,user
DragonReborne,"Incredible in every way. If you were awe struck with the magical experience of your first play through of the base game, then you are in for treat. This monster of a DLC delivers on all fronts! Beautiful realm to explore and unearth its secrets. Amazing dungeons with exceptional level design. Epic challenging bosses with that difficulty sweet spot. Like all From Software games, one or two bosses will be more frustrating than fun, but that little frustration is nothing in comparison to the pleasure you’ll experience as you conquer the realm of shadow. Elden Ring with this expansion will likely hold the title of being my greatest game of all time for years to come, or maybe forever. Thank you From Software and team for making this incredible journey possible.",10,2024-07-02,PLAYSTATION 5,user
jannik_1904,"it was perfect. everything right down to the last minute detail. My GotY for sure. And its better than all other ""games"" from this year.",10,2024-07-02,PLAYSTATION 5,user
zer0wins,"A fantastic expansion of the original epic game. Quite literally the best DLC I have ever experienced. Rivals most Triple-A full games with respect to content and scale. It is brutally difficult, like many of it's predecessors, but surprisingly accessible with a bit of exploration and experimentation. I was personally a bit disappointed in how they wrapped the story up and the final boss, but otherwise the game was spectacular!",10,2024-07-02,PLAYSTATION 5,user
ShirleySnow,"I didn’t look at any comments or ratings for this dlc ahead of time, when I started my journey in this dlc, the experience I had was unlike what I experienced in the Elden Ring, but more like when I played the Elden Ring Beta test. And that was the best experience I had, because everything is relatively unknown and need to explore, I enjoyed the new items in this dlc, and didn’t rush to finish it any time soon. I really like the world in this dlc as every sections are connected, yet in multiple layers. Finding how to get to those places, and doing npc storylines are my two favorite parts.",10,2024-07-02,PLAYSTATION 5,user
laughlinzach,"Pretty great expansion when comparing to other games add-ons. Here are my thoughts: Bosses: 8/10. Some are my favorite of the whole series, including Messmer, Midra, and the final boss. Of course, each of these are humanoid bosses with parry windows making for interactive fights. The bigger bosses / non humans are what you've come to expect, e.g., awful camera and lock-on systems. Level Design: 7/10 - I think the level design is good and reminiscent of dark souls one. There's so many areas that are a puzzle to even get into, which makes finding them even better. However, it's not as cohesive as you'd expect. There's a lot of open fields and filler areas with nothing, no bosses, no rewards, just empty space. A tighter world-map would have been better. Bigger isn't always better. Systems: 6/10 - I appreciate the forethought into the Scadu Tree fragment system, but it felt completely unnecessary. Why not just use base leveling mechanics like the original game? You wind up either under-performing or over-performing based on your fragment level. But most importantly, if all you care about are boss fights, then finding these fragments are tedious and slow down your progress.",7,2024-07-02,PLAYSTATION 5,user
MorgothX2112,"The layout of the map is an ingenious idea for a puzzle of exploration, a labyrinthine weaving of caves tunnels layers upon layers and hidden routes. The combat is enhanced by the new weapon types and the new enemies and bosses are a glory to behold and serve as a great challenge. FromSoft dlcs have always been the best material of the game and this trend continues here to probably the biggest jump in quality. The artwork for the environments and bosses and enemies are top notch and the story telling is a good bit more direct and because of that I think the story is more fun to discover while playing rather than getting the lore from videos later. The magnum opus of FromSoft just got a cherry on top.",10,2024-07-01,PLAYSTATION 5,user
selimword25,Renders all other art obsolete. Everything else in the world will be ruined for you. But no matter: you’ll never need anything else.,10,2024-07-01,PLAYSTATION 5,user
Scrubosaur,"First of all, I'm kind of disappointed by this DLC. The first hours are great and remind me of what Dark Souls used to be in terms of level design (Black Castle is neat!). Unfortunately, passed the few main dungeons of this DLC, there's not much to do, there's too much empty spaces. There's some dungeons that are better in design than the legacy dungeons from base game but there's definitely a lack of those. There's a total of 10 main bosses, two of them are great, the rest is meh. Special mention for the final boss that is controversial atm, and the ending... Well, it felt like a scam to me. You beat the final boss who's far from easy and... Nothing ? Why ? I don't get it. The new movesets are cool if you're into PvP, some weapons are just broken for PvE too. Overall, new weapons and armors are totally legit. Now about performance... It's worst than the base game and it doesn't serve the game at all, some bosses require perfect timing to dodge specific attacks and frame rate drop at those specific time, every time. This ain't fun at all.",7,2024-07-01,PLAYSTATION 5,user
Anna1981,"I loved this DLC. The map is huge, and there's treasure around every corner so to speak. Whether that be a boss, an item, a secret dungeon. It was an incredible journey exploring the Realm of Shadows, and I enjoyed it even more than I did the base game to be honest. Lore revelations are juice, and the boss fights are incredible and fun. Yes, they can be hard, but that's part of playing a FromSoft game in my opinion, and you still get a lot of options to make it easier if you so wish, so I don't see any issue with it.",9,2024-07-01,PLAYSTATION 5,user
BSGMonk,"This dlc is just horrible,the map is so big and still have too many zone completely empty. Boss fight WTF IM PLAYING AN ANIME GAME?? boss have aoe that u cannot avoid and u die,thousand pattern but use the same attack every fu**in time,delayed attacks hahaha ooh. bugged hitbox,command delay.i don’t know what happned but this dlc really ****.",4,2024-07-01,PLAYSTATION 5,user
ZidaneMina,"There have been many complaints regarding this DLC difficulty, however, even if it is indeed hard, the DLC itself gives the player a huge variety of tools and items to make the journey a lot easer. The Scadutree Blessing system it's quite genious, as it levels the playing field to an equal ground to every player regardless of their level. Not leveling up Scadutree Blessing would make the journey incredibly and unnecesarily hard. The bosses themselves, regarding their difficulty are quite well designed, with some minor faults here and there (Like Commander Gaius hit boxes, or FINAL BOSS blinding effects),each fault that can be resolved via a patch. I do not think any boss deserves a nerf, not even the final one. You'll need to change your strat and build to make things easer, get out of your comfort zone, pride only will make you suffer. The exploration it's amazing and the legacy dungeons a sight to behold. This feels like an entirely new game and only makes an already incredible game into one of a legend. This is FromSoft best DLC content to date, and showcases some of the most amazing battles ever put to gaming. The gripes i have with this dlc are minor, and does not discount any points to my overall score.",10,2024-07-01,PLAYSTATION 5,user
Phalcore,"Shadow of the Erdtree is an astonishing expansion that redefines what a DLC can be. Despite not even finishing it yet, I'm amazed by the sheer volume of content and new areas to explore. It feels like a full-fledged game, reminiscent of The Witcher 3's Blood and Wine and Hearts of Stone. From the sprawling new region to the intricate lore and challenging enemies, every aspect of this DLC is meticulously crafted. The new bosses are incredibly designed, and the added mechanics keep the gameplay fresh and engaging. Shadow of the Erdtree adds layers to the story, offering hours of immersive gameplay that rival the main game itself.",10,2024-07-01,PLAYSTATION 5,user
LordFumera,"Amazing DLC! The amount of new content, lore revelations and build potential is unmatched even by others major From Software expansions! I feel like they corrected what was lacking in the original game... The challenge level is now on par with the expectations of the old time fans of the souls series. The new bosses and caves feels unique and inspired and the new weapons finally give some love to the faith users! The artistic direction is out of scale, landscapes looks like paintings and the level design of most closed areas is an integral part of the amazing storytelling. Just ended my run in the lands of shadow and can't wait to be back with a new build, and also looking forward to use all the amazing new tools in the base game!!! Once again a masterpiece by From Software.",10,2024-07-01,PLAYSTATION 5,user
Mcrt88,"This was by far the best game Ive ever played and this DLC takesit from a 10/10 and cranks it to the max. The DLC is massive, you instantly get that sense of wonder and awe and urge to explore. The challenge is also fantastic. You can’t just jump in and run through this easily, you will have to try and try and try again. However, when you finally get it, the reward is beyond worth it. This is the best $40 I’ve ever spent and should be GOTY on it’s own!",10,2024-07-01,PLAYSTATION 5,user
RobertoSchettin,"Elden Ring shadow of the erdtree it’s one of the greatest content ever made for a game, it elevates EldenRing even further, it’s a solid 10/10. People complaining lost the spark of joy in gaming, they should stop playing any game altogether, just name me something more ambitious and better than this. It’s impossible. Thank you from software, this is what the future of games should look like.",10,2024-07-01,PLAYSTATION 5,user
LtDrogo,"Absolute masterpiece. Enjoying every second of it. And honestly, I'm an average soulsplayer and I'm finding it relatively easy. Without summons. Just use the tools at your disposal, fine tune a strong build and you're golden. Together with the base game, one of the greatest cultural experiences in my life.",10,2024-06-30,PLAYSTATION 5,user
Cut_Throat_Jake,Big enough to be a stand alone game in its own right. Perfect if you love exploring. Fromsoft haven't made a map this vertical since the 1st Dark Souls.,10,2024-06-30,PLAYSTATION 5,user
Failos,Right now the DLC is being review bombed. About a hundred 0's were added in the last couple of days. The person responsible should be ashamed of themselves!,10,2024-06-30,PLAYSTATION 5,user
barillas,"The fanbase of this game needs to learn how to handle criticism. Any negative comment about the game is taken personally, as if FromSoftware were a religion. The bosses in this DLC suffer from the same issues as those in the base game, and it's quite frustrating. They spam AoE attacks with excessive visual effects, making it hard to see where to focus. This over-reliance on flashy effects detracts from the gameplay experience, as it becomes more about managing visual clutter than actual skillful combat.Moreover, many bosses feel like recycled versions of each other, with minimal novelty beyond their visuals. It's disappointing to encounter boss after boss that, despite looking different, essentially follows the same attack patterns and strategies. This lack of variety makes the encounters feel repetitive and uninspired. Simply giving a boss almost infinite health is not good game design; it turns battles into tedious endurance tests rather than engaging challenges. A well-designed boss should require players to adapt and strategize, not just chip away at an enormous health bar. The emphasis should be on innovative mechanics and rewarding skillful play, rather than relying on inflated difficulty through health pools and visual bombardment. It's time for fans to recognize these flaws and demand better from the developers. Constructive criticism can only help improve future content and ensure that the games we love continue to evolve and innovate.",0,2024-06-30,PLAYSTATION 5,user
sfrt92,"It's an endgame DLC. It's really not that hard – challenging at best, If you know what you're doing. If you paid attention during the main game and utilize the tools at your disposal, everything is manageable. Aside from that, the atmosphere and the lore reveals, combined with the cool boss battles, creative map design and build variety is INSANE. Never was downloadable content this good. F the haters really...",10,2024-06-30,PLAYSTATION 5,user
mkt3000,"True masterpiece. Not for casual players for sure. Roam around, build yourself, then challenge it!",10,2024-06-30,PLAYSTATION 5,user
elejinde,大师之作，尤其是在地图设计与美术表现之上，对于前者，fs社几乎完美地实现了将开放世界制作成一张前所未有庞大的箱庭地图的成就，其中最为精妙的设计就是幽影城，这让我仿佛回到了黑暗之魂1，但又获得了迥然不同的地图体验，仅仅这一点便无愧于大师之作。而起美术表现，我认为与本体不相上下，有着非常多的绝妙设计。,10,2024-06-30,PLAYSTATION 5,user
bbp4,"There is a few positives points but a lot of negatives. For the good side of the dlc i think that the boss are clearly the best upgrade if we compare to the original game there is also some good new equipments, but except of that the dlc, and even the game itself, does not have a lot of qualities, the open world is too big for what he has to offer and too artificial, same thing for all the enemies that are not boss. This game is also extremely repetitive. The music are forgottable.",5,2024-06-30,PLAYSTATION 5,user
Unholystorm,You know you create a good DLC when some people say it's perfect and some cry because it's too hard. It's great. That's it.,10,2024-06-30,PLAYSTATION 5,user
x20max15x,[SPOILER ALERT: This review contains spoilers.],1,2024-06-30,PLAYSTATION 5,user
NateOrr44,[SPOILER ALERT: This review contains spoilers.],3,2024-06-30,PLAYSTATION 5,user
christof,"When a game is this difficult, at some point it stops being fun and becomes tedious and irritating.",0,2024-06-30,PLAYSTATION 5,user
katsel,"Althought I enjoyed the time I had with the dlc, I didn't like it as much as the base game. Its open world wasn't as varied and deep as the main game. It had too many empty spaces as well. I don't recall the base game to have as many the DLC had. The enemies were 80-90% the same also. And the story, was rather **** not something special. I mean the base game had 4-5 different endings. The DLC had one! The DLC wasn't as hard as people made it to be either. The bosses were more agile this time around, so they wanted a more aggresive and quick approach. As soon you get the hang of it, its not very difficult (there are 2-3 exception of course :P) All and **** DLC was **** the main game was way better.",7,2024-06-30,PLAYSTATION 5,user
mrizkypw,"Basically Elden Ring 1.5, which is a good thing cus it's so rare for us to witness a DLC that's on par or even surpass the base game. Beautiful, amazing, masterpiece.",10,2024-06-30,PLAYSTATION 5,user
braverise,[SPOILER ALERT: This review contains spoilers.],6,2024-06-30,PLAYSTATION 5,user
cshappley,From is the king. I have loved every second in the shadow realm. Ready for what’s next from From.,10,2024-06-30,PLAYSTATION 5,user
