reviewer,review_text,rating,review_date,platform,reviewer_type
DrSiko,"I gave the first game a 7 despite being long awaited and was magnificent to see our beloved game and characters in 3D with high quality graphics. This one? I am generous to give it 5. The positives are the open world map which shows the power of Unreal Engine and what could be done with it, the side quests are somewhat more polished and has some character compared to the dreadful ones in the first game, but not that good either, and the combat is somewhat fun. Yuffie was a cool and fun character to both play and watch, and the backstory of the characters is more fleshed with flashbacks about their past. However, the game didn't make me very attached to either the story or the same passion to play. This can be expected as this game comes in the middle where you are already being introduced to the main characters and the whole story and nothing to really add but a series of fights which is none is memorable. The game felt like an anime. They dropped the ball on the ""dark"" aspects with a world map which is too bright and characters who are too cheerful, compared to the original game. While the ""Remake"" game was cheesy, but it was entertaining at times. ""Rebirth"" was just cringe. Hojo's constant dumb maniac laughs, Rufus's edgy character and the very cringy encounter with the party at an arena (really?) and Shinra's leaders' eccentric behavior was too much embarrassing at times. If it wasn't for the fanbase of FF7 and Tifa's precious assets, this game would be treated like the rest of lastest FF games, totally forgettable. Oh and the whispers, asinine.",5,2024-06-18,PLAYSTATION 5,user
dioholydiver,"The story and combat mechanics are great but the minigames and the boring open world activities just ruin the whole experience. Why am I going to these lifesprings and protorelics again? Couldn't even complete the protorelic quest at the end. Also, moving with the chocobo mounts is HORRIBLE and clunky. Mediocre graphics and terrible side content plus bad movement at times (especially mounted) are 3 points I take off of the 10 score.",7,2024-06-18,PLAYSTATION 5,user
ktkongggg,"FF7 rebirth exceeded my expectation. I did not like FF7 remake, but rebirth improves every aspects. The storytelling is great, the open field is fantastic, the characters are so adorable. I really enjoyed the whole things. I cannot wait for FF7 R3.",10,2024-06-18,PLAYSTATION 5,user
Mightystar07,"Having the time of my life with this game rn. Everything is so high quality, from cutscenes to the new additions to combat. The cast is as stellar as ever, music is unique even for the side quests and each region.",10,2024-06-17,PLAYSTATION 5,user
Vaeu,"Despite the multitude of minigames that tend to the tedious side regardless of the reward, despite the mess in the middle of the game's story due to being the second part of the three part remake. Rebirth masterfully nails a gripping and beautiful ending.",9,2024-06-16,PLAYSTATION 5,user
PS,Big open world map the best sequel lets see the third part how good will be,10,2024-06-13,PLAYSTATION 5,user
gavrielloken,"The best game I've ever played. One of those few games I classified as an impossible game, meaning that I don't understand how it is impossible to make this game, you basically need a billion dollar budget and 10 years of development to pull this off. Other recent game that made me think like this is Elden Ring. And just like Elden Ring when I reached the Altus Plateau, and with Rebirth the **** area, I thought this must be the end area, but it turned I was only half way through the game. Anyways, this game has the best combat system, the most beautiful towns, the best cast of characters ever, seriously all of them are so likable, and definitely the best soundtrack ever. I can play this game for 200 hours and will never get bored.",10,2024-06-13,PLAYSTATION 5,user
Trixxstrr,"I just finished Final Fantasy VII Rebirth. It was really nice. Interesting departure from the original game. Actually, going into this one I didn’t even know this wasn’t the last game of the remake and there will be a third. It took me 81 hrs to finish with doing most of the side quests.",9,2024-06-13,PLAYSTATION 5,user
Samhulk94,"Ff7 rebirth is an amazing game, his combat system is one of the most complete and fulfilling. The storytelling is well exposed and the interaction between carachter is very sweet, but also simple. I would recommend this game.",9,2024-06-12,PLAYSTATION 5,user
firezze,"I recently played Final Fantasy VII Rebirth, and it was an incredible experience! The graphics are stunning, bringing the world to life with breathtaking detail. The storyline is deeply engaging, staying true to the original while adding fresh twists. The combat system is both strategic and dynamic, offering a perfect balance between action and RPG elements. Overall, Final Fantasy VII Rebirth is a must-play for both long-time fans and newcomers.",10,2024-06-12,PLAYSTATION 5,user
SeekDWay,"I gave the first part perfect 10, but this is not it. Additional content is more often unnecessary padding in part 2. Also after playing it back to back with the original the story felt extremely dumbed down in carefully selected key moments which cheapens the overall experience but makes it more accessible to modern kids. I applaud the team behind the game for their dedication but the noticeable dip in story quality is reflected in my score.",6,2024-06-12,PLAYSTATION 5,user
Evenstar_TV,"This game easily made it to my top 10 most favorite games of all time. The amount of content this gem of game has is insane, even more insane that it was released in such of short period of time between Remake and this. And to think both Remake and Rebirth story is just Disc 1 of the original PS1 game. I hope part 3 tops it off, but for sure it will have a hard time.",10,2024-06-12,PLAYSTATION 5,user
Ziggurat8,"Huge, heartwarming, and incredibly fun. Rebirth is easily one of the best RPGs I’ve ever played, and I can’t wait for the next game in the trilogy.",10,2024-06-11,PLAYSTATION 5,user
Massio,[SPOILER ALERT: This review contains spoilers.],1,2024-06-10,PLAYSTATION 5,user
Chrisiscool,"10/10 story. But side content got overwhelming and especially the final vr challenges which turned into more of a chore for the platinum, as they were way to hard",9,2024-06-10,PLAYSTATION 5,user
Johnslipknot95,[SPOILER ALERT: This review contains spoilers.],10,2024-06-09,PLAYSTATION 5,user
Karolina001,"I love this game and absolutely recommend it to everyone that is new to final fantasy and to all veterans who are open to some changes and don't expect an exact copy of the original game. I hope the next game will be an open world game too but with some improvements. - The word is beautiful and have a lot of visualty variety in the regions, tons of activities but just not enough enemy variety. More hidden treasures and stuff/chests/loot lying around would be cool to give us a reason to explore every corner on our own - I'm a big fan of crafting and looting and grinding so I'm happy there isaat least a small crafting system. - you can even buy Armor for your chocobo, this is a small but very cool addition - Combat system has it positives as negatives but all in all it's good, similar to remake with some upgrades like new skills you can perform together with your party members - I wish there would be a custom difficulty mode. More options, or at least there should be a possibility to turn the enemy scaling on on easy mode and on normal mode. - A lot of activities and side quest and believe me the quests are so much better than in remake, I hated them in the last game. - Combat challenges and combat Symulator, I'm a fan so there could be more of them. - I normally don't like mini games like fort condor and similar but the new card game is pretty cool. - I miss some dungeons to explore with some minibosses and special loot and rewards. - Story is good with some very cool sequences but sometimes story is a little confusing and it feels like the developers would assume everyone have played the original game - Not a fan of the new Weapon modifications system, bcs you are forced into specific upgrades and you can't choose which you would like to have. - It feels like everything is very slow, the limit bar fills so slowly, the atb from characters you don't control seems don't to fill at all, besides of that sometimes the characters you don't control don't fight at all, they are just standing there. If you don't control cloud, sometimes he is just blocking,he's ddoing nothing else thewhole time. so the AI could be much better. - Forced party members squad. The most of the time in theopen world you can choose your party but there are a lot of story parts where you're forced to specific party. It can be very annoying, bcs then you have to switch between materias aso. For example Tifa is my healer, If the game force me to switch Tifa to barret I have no healer anymore so I have to switch the materia between them or if they take Aerith away I have no magic fighter anymore so switch Materia would be necessary. So it doesn't solve the problem to just give everyone good materia bcs it depends who will be taken away and who will be on my party - Forced gameplay parts where you have to play a different character (don't want to spoil to much) All in all it's not a perfect game but it's really really good. If you like open world games with a lot of minigames and side quests and other activities. You can have a lot of fun with it. How long depends on your playstyle. I'm doing everything and grind a little bit for materials and exp so I'm already over 200hours at my first playtrough and I'm not even done and I'm NOT a trophy hunter.",9,2024-06-08,PLAYSTATION 5,user
ktkong,"What a fantastic game! This is the best JRPG ever. Storytelling, characters, combat system, music are almost perfect. I spent more than 200 hours to complete this game. I cannot wait the next R3.",10,2024-06-08,PLAYSTATION 5,user
EdlerBaum,[SPOILER ALERT: This review contains spoilers.],2,2024-06-07,PLAYSTATION 5,user
Skletos,"A calm start with an incredible atmosphere, a steady pace, a few long passages that didn't bother me more than that, a breathtaking ending and endearing characters on an extraordinary **** best narrative game I've ever played.",10,2024-06-07,PLAYSTATION 5,user
RedReaper1601,Garbage gameplay mindless nothing special its boring just pretty graphics nothing new the stoey is just the old story but in pretty graphics i hate when people call games a movie but this is literally a movie with barely any gameplay thats good even pokemon has mpre fun gameplay,3,2024-06-07,PLAYSTATION 5,user
stevenwang1024,"Very immersive and memorable experience, it surpasses FF7RE in every almost every aspect",10,2024-06-07,PLAYSTATION 5,user
bob-shiver,"un juego epico , no es un remake simplemente, es un nuevo juego siguiendo una historia ya contada!!!!!",10,2024-06-06,PLAYSTATION 5,user
TrashMidSoup,"There's a lot to like about this game. Visually impressive, lots to do. But unfortunately one single thing takes this game from a masterpiece to just a solid game.Chadley is his name. This could have been a Pokemon mashup with Chadley as the main character. I really am just puzzled by the amount of dialogue they gave him.",8,2024-06-05,PLAYSTATION 5,user
RyanSquarll,"FF7 Rebirth has a very rich game content. The movie-like plot performances are immersive. The characters have distinctive personalities. The battle system is equipped with different combinations of materia. It is very playable. In addition, there are a large number of mini-games to delve into, which is very exciting. A satisfying gaming experience.",10,2024-06-05,PLAYSTATION 5,user
DCXViktor,"Apesar do game alterar a história com a implementação de Dementadores de Harry Potter, mundos paralelos e mudar a sexualidade de alguns personagens como Red 13, o game entrega uma gameplay divertida com muita coisa para fazer, um sistema de combate incrível e personagens carismáticos!!",10,2024-06-04,PLAYSTATION 5,user
craztes,"There are too many mini-games, too difficult and boring. The game is forced to insert them in the middle of the storyline, which reduces the desire to play. Why did they make it this way? I want to play FF7, not a collection of crap mini-games.",1,2024-06-04,PLAYSTATION 5,user
dehlen01,"This game is fantastic, the story is engaging, the characters likeable and gameplay is really fun. Every chapter felt new and it was a joy to experience. A big improvement from the first game.",10,2024-05-17,PLAYSTATION 5,user
Lago90,[SPOILER ALERT: This review contains spoilers.],2,2024-06-02,PLAYSTATION 5,user
NN010,"My time with Final Fantasy VII Rebirth was one filled with peaks and valleys. At its best, Rebirth rivals FFXIV & FFXVI for some of the best moments of any FF I’ve played so far, with difficulty that makes use of its stellar combat system & incredible music. At its worst, Rebirth was just an utter slog infested with mini-games that are mostly tedious to play through, even when focusing on the main story. The open world was… fine, but didn’t do much that hasn’t been done in games like FFXV, Horizon: Zero Dawn & the Ubisoft Open World games aside from littering the world & main story with a **** of mini-games… more of which were misses than hits. I enjoyed Rebirth on the whole, but I’d be lying if I said I wasn’t less excited for Part 3 now than I was for Rebirth after finishing Remake. Or that I didn’t prefer FFXVI or even Lightning Returns to an extent over Rebirth. Ratings: Creative score (story, gameplay, voice acting, art direction): 7.5/10 Technical score (graphics, audio, performance)): 8.5/10 Business Practices score: 8.5/10 (a time exclusivity deal for PS5 detracts from some great consumer-friendly decisions like shipping Rebirth on two discs to ensure it’s playable entirely without an internet connection, something that feels increasingly rare in this era of Day 1 patches & games like COD & Starfield shipping either incomplete on disc or with a disc that’s basically a license to download the game) Overall score (my thoughts on a game’s overall quality, does not consider the business practices unless they are detrimental to the experience): 8/10",8,2024-06-02,PLAYSTATION 5,user
marcobenfe,[SPOILER ALERT: This review contains spoilers.],10,2024-06-01,PLAYSTATION 5,user
TTma,"Games I've played in the last 10 years Top 3 is an incredible piece of work. Starting with the reverse, we've even completed the remake. I'm preparing to play the original because I'm curious about the rest of the story. I'm sure it's the game of the year",10,2024-05-31,PLAYSTATION 5,user
Stephenmalm,"Holy moly, this game is an absolute banger. 100 hours of gameplay, amazing art, battle, world, characters. Square Enix just keep blessing us after ff16. 10/10 recommend this game, WOW.",10,2024-05-30,PLAYSTATION 5,user
BRUNOFILEXZ,Maravilhoso... eu joguei o do PS1 e adorei... agora esse aqui... a história... os personagens... OBRIGADO MESMO... me fez reviver minha infância. Bruno Filgueiras,10,2024-05-30,PLAYSTATION 5,user
Frank1988,The open world is amazing the battle system is special and i love every detail tbh im a big fan of this game and i cannot wait forthe next game. I highly recommend it JUEGAZO.,10,2024-05-30,PLAYSTATION 5,user
MRich21,100+ hours of perfection. This game is a total masterpiece. Bravo Squarenix!,10,2024-05-29,PLAYSTATION 5,user
Fl4kattack,Best game I have played since the original FF7. 100% recommend playing this,10,2024-05-29,PLAYSTATION 5,user
OneWingedAngeal,"As someone who played the OG, I liked the characters, story, music, and setting more. The gameplay is phenomenal; it is deep, strategic, and very fun to play. The variety of characters and the distinct gameplay of each individual character make it enjoyable. My only complaint would be the ending, but I think it's just too early to make assumptions about the final. I would say Part 3 will be decisive in determining how good the final is.",10,2024-05-29,PLAYSTATION 5,user
jordime,"I couldn't believe how good the whole experience was while watching the credits. Definetely one of my favourites of all time. Most importantly, it's fun!",10,2024-05-14,PLAYSTATION 5,user
Jordan78_5,My favorite game of all time. Did everything there is to do and I still want more,10,2024-05-29,PLAYSTATION 5,user
Shawnzy13,The best rpg since the Witcher 3 and and of the best games ever made as someone who’s been playing video games for 30 years this is a masterpiece and will most likely win goty as it deserves to!,10,2024-05-29,PLAYSTATION 5,user
Shevademente,"This game is pure magic, even better than the remake, im so grateful for this experience, I feel happy I got the chance to play this, incredible piece of art",10,2024-05-29,PLAYSTATION 5,user
Mark40,"So many fake people on this site Anyone who gives Rebirth a 0 or even anything under a 7 isn't to be taking seriously and they're leaving them scores for other reasons and has nothing to do with the game and how good it is This is why people don't listen to user scores anymore Game is amazing, if your looking for a game you should try Rebirth, it's GOTY so far",10,2024-03-03,PLAYSTATION 5,user
Rednight_45,"This game has a right to be called one of the greatest games ever made. To start of with the combat system, which is extremely deep and layered especially the further you get into the game and understand the synergy abilities which is where the core of the combat lies. Secondly, the story enhances the already great story of FF7 and even though the ending might be controversial I think it will age very well when part 3 comes out with what they’re setting up. FF7 Remake already had one of the greatest soundtracks ever and Rebirth just builds upon that even more. When you do everything in the game like I did and see how literally every little thing has its own theme, you will wonder if the music budget was just unlimited. Finally, I’ll end with what to me is the heart of the game and it’s the side content. You will constantly want to keep exploring as every new region is completely different from one another and gives you new ways to traverse the massive open world. They answered a big criticism of Remake which was side missions and a lot of them in Rebirth are great. The mini games(expect for maybe 2 or 3) are very fun and replayable. Queens blood could be the best card game in gaming history and I wish Square would release a full on game of it. This game was truly a masterpiece that needs to be played by everyone.",10,2024-05-28,PLAYSTATION 5,user
Dckman,It's rare these days to find such an exceptional modern RPG from FF series. This one surpasses expectations and quality from their standards. It's a must-play.,10,2024-05-28,PLAYSTATION 5,user
Leonxx22,I’ve never really truly felt like I’ve really needed to experience a game for the first time again until Rebirth. This game is something special.,10,2024-05-28,PLAYSTATION 5,user
Manwe1979,"Una maravilla indescriptible, llena de sorpresas y cariño. Deseando que llegue la tercera parte .",10,2024-05-28,PLAYSTATION 5,user
MikaelSkyforger,"A dream come true for any FF7 fan, but most of all, an objectively great and fun game with a gargantous scope.",9,2024-05-28,PLAYSTATION 5,user
skmoyer,The game is phenomenal! If your an rpg fan this is a must play. Great value for price as well.,10,2024-05-28,PLAYSTATION 5,user
DaniVYuona,"A game for everyone! The open world, the side quests, and the main storyline works flawlessly together. It checked every nerd box I had. Thank you!",10,2024-05-27,PLAYSTATION 5,user
FreedomZ,"Le meilleur jeu PlayStation 5 tout simplement, une merveille d’écriture, une bande-son extraordinaire, certainement les meilleurs musiques jamais entendu dans un jeu vidéo, il rejoint aisément la saga Xenoblade Chronicles à ce sujet, des doublages frémissant, un gameplay parfait comme on en voit très peu et une durée de vie incroyable, le rythme est très bien maîtrisé avec une mise en scène explosive, tout possesseur d’une PlayStation 5 devrait avoir cette œuvre. Le GOTY 2024 est là !",10,2024-05-27,PLAYSTATION 5,user
Kotobanajimi,"This game is truly excellent. The charactization is pitch perfect and the game is varied, interesting, and, when it needs to be, epic. You won't regret playing this!",10,2024-05-27,PLAYSTATION 5,user
Blitzanz,"The game is perfect. As a tried and true FF7 fan, small tweaks and new additions to story (and its done amazingly) no true fan could ever be upset by more FF7",10,2024-05-26,PLAYSTATION 5,user
Xenosaga,"Following in the footsteps of RPG trilogies like Xenosaga and Mass Effect, Square has managed to turn Final Fantasy ViI in to a sprawling three part epic, and this second game is one of the best they’ve ever made. My only worry is how on earth they are going to top this in part three.",10,2024-05-26,PLAYSTATION 5,user
Boardyfive50,"A masterpiece. This game exceeded all of my expectations and truly delivered. The battle system has set the gold standard for RPGs for years to come. It has flaws, but this game’s positives out weigh the negatives by a huge margin. Criticism for this game, which is only a small percentage of the total voters here, are coming from the same people who hated FF7 Remake. I’m happy that the majority of people agree that it is a great game. Deserves GOTY. Square Enix is currently going through some financial problems right now. But I’m crossing my fingers that the final installation of the FFVII remake trilogy remains unaffected.",10,2024-05-26,PLAYSTATION 5,user
kdashu,"Greatest game. Many hours spend and I even fell that. Super upgrade from FF7 R pt 1. This is really fun. I miss little things, like some blue and yellow materias. For me, this is GOTY without doubts",9,2024-05-25,PLAYSTATION 5,user
TOSAYTB,"Final Fantasy 7 Rebirth signe le nouvel âge d’or de la licence. C’est un jeu gargantuesque et démesuré, en plus d’être d’une extrême générosité. À côté de lui, FF7 Remake n’est qu’un long prologue en huis clos. Le monde s’ouvre avec Rebirth, l’univers de Final Fantasy 7 avec lui. Tout est sublime, fantastique même, et invite au voyage. La narration volontairement hachurée et mystérieuse remplit parfaitement son rôle et fera couler beaucoup d’encre, à n’en pas douter. C’est un uppercut quasi instantané qui ne nous laisse jamais vraiment le temps de nous déboîter la mâchoire. C’est beau, sublime, pour les yeux et les oreilles. La bande originale, mélange de thèmes remaniés et de nouveautés, est certainement l’une des meilleures de la série. Mais c’est un tout et pris dans son ensemble, Final Fantasy 7 Rebirth est une véritable pépite.",10,2024-05-25,PLAYSTATION 5,user
pizzasweet6,"I don't really like there's too much minigames popping around when playing the main story, but it is still a masterpiece, the classic",10,2024-05-24,PLAYSTATION 5,user
Blazefire,"Absolutely magical. This feels like the game that the creators of Final Fantasy have always wanted to make. Excellent world-building, a real sense of journey, well-written characters, and beautiful art direction, with deep RPG mechanics that allow lots of player expression during combat. 10/10.",10,2024-05-24,PLAYSTATION 5,user
wnedgar,"A frase que define esse jogo para mim é: o melhor jogo que eu nunca vou recomendar para ninguém. O jogo é ótimo, porém para jogá-lo você precisa ter jogado o original de 1997, o Crisis Core de PSP e o Remake. Ah, e eu odeio o sistema de combate. Mas analisando o Rebirth como um jogo por si só, ele é ótimo. Exploração muito legal, os personagens são extremamente cativantes e muito bem explorados (pudera, né? serão 3 jogos, então estão cobrindo cada canto de tudo que existe). As vilas e lugares são extremamente lindos e bem feitos, cheguei a me emocionar de ver um jogo de JRPG com tanto detalhe assim - sem contar as cutscenes que sempre deram show em Final Fantasy. Dá para sentir o carinho especial dos criadores, tal qual nos FF mais clássicos da era PS1/PS2, é lindo. Mas o jogo tem problemas para mim, o primeiro deles é o combate que eu simplesmente não gosto. Pode ser o melhor para a maioria, mas para mim é um dos piores da série (só perde para o VIII dos que joguei), eu simplesmente não gosto e não me adapto. E o final [aqui contém spoilers], que simplesmente cria uma série de linhas do tempo alternativas e que só servem para complicar quem nunca jogou o original e tentar manter o interesse de fãs de longa data sem motivo algum, é simplesmente ridículo. O final do Remake eu terminei sem entender nada e tive que recorrer ao Youtube para entender os murmúrios e outras viajadas, mas o Rebirth superou isso e expandiu a loucura do Nomura e Kitase para um nível que realmente me deixou irritado por ter finalizado o jogo de um jeito tão frustrante. A clássica cena da Aerith é engolida e não passa nenhum clímax aqui, é uma atrocidade. E a batalha final? É longa só por ser, sem motivo e rasa de tudo, um desastre se comparado com as batalhas tão maravilhosas do XVI. Acabei o jogo com um gosto amargo e desanimado que na parte 3 vai ficar essa loucura de linha do tempo… que tristeza. Mas o jogo é bom. Recomendo? Não, pois quem não jogou o OG vai ficar perdido no rolê.",8,2024-05-24,PLAYSTATION 5,user
AgitoXIII,"Man what a trip. This game gave me the kind of childlike wonder I haven’t felt in years. I put off finishing it for almost a month because I didn’t want it to end, but now the wait for the next part begins. What an amazing game.",10,2024-05-23,PLAYSTATION 5,user
Firepunkyyy,"This is definitely the best final fantasy for me. Yes, the story made me confused, but overall it’s fantastic. I know rebirth is the second part of trilogy, so it’s understandable the story is not complete. R3 would be the best video game in gaming history.",10,2024-05-23,PLAYSTATION 5,user
Giho,It was 9 points before Stellarblade I think eight points is appropriate now one's personal preference,8,2024-05-23,PLAYSTATION 5,user
TWCVII,Best Final Fantasy ever! Amazing game with unbelievable contents. A huge world to explore. The story and the cast are amazing! GOTY!,10,2024-05-23,PLAYSTATION 5,user
crazychocobo,Amazing game with an unbelievable amount of content. Some of the mini-games are just as fleshed out as other full-priced games. The world has lots of verticality and different traversal methods via chocobos. Combat is stylish and satisfying. Easily my GOTY.,10,2024-05-23,PLAYSTATION 5,user
Amoneywilson,"This is a stunning sequel, visually and emotionally. Would be perfect game if it was replica of the original games story. This is good on its own and plenty to explore.",9,2024-05-23,PLAYSTATION 5,user
Seophiroth,"Being that my username is Seophiroth, I will not deny I have an inherit bias. Having said that, I believe objectively, this is one of the greatest games I have ever played. Although Rebirth has plenty of flaws, such as blurry models, pop-in, and too many mini games, to name a few, these flaws pale in comparison to the extreme highs this game made me feel. Rebirth manages to bring a fresh feel to a timeless classic by bringing beloved characters to life as well as elevating not so beloved characters (Cait Sith). Character interactions, relationships, and banter gave me a genuine, heartfelt experience of taking on the world with my friends. Rebirth does a fantastic job evolving the previous combat system from Final Fantasy 7 Remake by adding things such as synergy skills and abilities.Combat is fast, challenging, satisfying, and rewards skilled players. While I'm not a fan of open world games, I think the developers did a great job of giving me reasons why to explore the vast world of Gaia.Most of the side quest provide insightful lore and backstory that was missing from the original game. Some of the optional objectives did grow tiring, specifically the lifestream springs, I would like to do something other than pressing x 3 times at the correct time but that's a small gripe. The story can be confusing at times but stays mostly faithful to the original while expanding the lore and amplifying the originals emotional scenes. Thanks to square enix, I am able to experience this story and characters all over again like it was the first time.",10,2024-05-22,PLAYSTATION 5,user
Paradokusu,"As a sequel, FFVII Rebirth builds on everything that was strong in Remake and blows open everything else into something far bigger and more ambitious. This is a mighty fine RPG.",10,2024-05-22,PLAYSTATION 5,user
Lunarangelcm,10/10 game. It was perfect the whole way **** going to be a sad wait for the followup game. Platinum was very tough due to the optional Chadley VR mode.,10,2024-05-22,PLAYSTATION 5,user
sky_calamity,"Whether it’s a cutscene, a piece of music, a boss encounter, a sidequest, or a simple NPC interaction, Rebirth has been instilled with so much care and attention to detail that it’s hard to believe real people managed to make this. One of the most beautiful but also fun games I’ve ever played.",10,2024-05-22,PLAYSTATION 5,user
Lilo123,[SPOILER ALERT: This review contains spoilers.],2,2024-05-22,PLAYSTATION 5,user
JonayAD,"Squeezing a PS1 game into three remakes was a huge mistake. There are a lot of unnecessary collectibles, side quests and mini games to make you forget they're stretching the story as much as they can. The conversations with most NPCs are boring and they don't add much to the story, at some points I felt like I was playing a Bethesda game. Also releasing this game only on PS5 was a dumb move and now Square Enix is suffering the consequences.",3,2024-05-22,PLAYSTATION 5,user
EmaYarikami,"Definitely what a Final fantasy game should be like, going in a way better direction than the recent Final Fantasy XVI. One of the best combat systems in videogame history, the one of its predecessor, is even better now with new characters and abilities. Music is one of the best aspects of the game and, for fans of the original game, it can lead very often to teary eyes. The world is built amazingly and the exploration pays off more often than not, while there are a lot of minigames and side activities all different from one another and usually well executed with only a few exceptions. Final fantasy VII Rebirth is definitely one of the best games Square Enix has put out recently and, besides some divisive plot changes made to the original, really manages to catch the feeling that we felt in 1997 and turn them to the max with everything it has to offer",10,2024-05-22,PLAYSTATION 5,user
dty,"Incredible fan service aside, this is genuinely one of the best rpgs ever made,",10,2024-05-22,PLAYSTATION 5,user
pirs_,vraiment passer un bon moment graphiquement les combats dynamique je recomande,10,2024-05-21,PLAYSTATION 5,user
Golden_Splendor,"Rebirth weaves a poignant tale about friendship, trauma, and loss, with fun gameplay, epic battles, a beautiful world, and some of the most incredible music in gaming.",10,2024-05-20,PLAYSTATION 5,user
OnlyfactsNY,My first playthrough was 114 hour and never once did I feel it was too much. The fact that this game doesn’t sacrifice quality for quantity is insane with how big it is. The story is still amazing and really leaves interesting questions for part 3. Has mini games that rival the yakuza games. But the most impressive part of the game is the soundtrack and the characters which might be the best in gaming history.,10,2024-05-20,PLAYSTATION 5,user
klkevinkl,[SPOILER ALERT: This review contains spoilers.],4,2024-03-12,PLAYSTATION 5,user
hilbert_effect,"After years of attempts, Square finally nails the sense of scale and journey that was present in the PS1 Final Fantasy titles again. Rebirth feels like a dream come true and stands proud as one of the best RPGs available today.",10,2024-05-20,PLAYSTATION 5,user
NovaChrysalia,"Despite 30 years of expectations, Rebirth somehow managed to exceed them all for me. Its streamlined world never became a chore, and the amount of gameplay variety was staggering. This is a rare type of gem that we don’t get very often these days. Incredible.",10,2024-05-20,PLAYSTATION 5,user
Anthony30197,One of the best games I've played. There is an insane amount of content that keeps you busy for days on end,10,2024-05-20,PLAYSTATION 5,user
BTGG,"I didn't want to stop playing. Great character moments. Combat is impactful and fun. The music and voices are arguably the best in the business. Although...PLEASE, PLEASE, PLEASE..... Allow some free exploration in the next one. Let me be SURPRISED by a boss or by a hidden treasure. Not that Star Ocean: The Divine Force is a better game, because it's a 6.5/10. But in that game, there were unmarked places I could go and find a giant elemental or a giant killer flower to fight. Why does that game draw me into its world better...even though that world is boring and empty. Give the game some level of unknown and mix it with occasional guidance moments. I love this game!",10,2024-05-19,PLAYSTATION 5,user
Terrorizer89,I really dont know how part 3 can even top this. The game is a masterpiece. Spend 180 hours trying to plat the game and loved every second of it,10,2024-05-19,PLAYSTATION 5,user
Unspecialized,"I really enjoyed playing the game. I like the idea how VII remake trilogy offer us some differences in the story in the comparison to the original game. After finishing rebirth, I was completely speechless and kept saying to myself, what the hell is happening. I’m really curious and looking forward to seeing what the third remake game will offer us and how it all ends. Amazing. Simply amazing.",10,2024-05-19,PLAYSTATION 5,user
PMG-Writer,"""Final Fantasy VII Rebirth"" brings you lots of content and good new approaches. You'll be able to spend many hours on the PlayStation 5. The storyline is simply epic and can convince every second. Unfortunately, the distance from one point to the next is simply too long and the landscape, while pretty, is rather empty and dull. The mini-games also get annoying after a while, but are very entertaining at the beginning. On the other hand, the combat system scores points again. All in all, ""Final Fantasy VII Rebirth"" is a great game and should be part of every fan's collection.",9,2024-05-19,PLAYSTATION 5,user
ginntonnix,"This game has no business being as good as it is. This is my first review on Metacritic. I don't have as much time for games as I used to have (I played the original FF7 when I was 16) and typically I'll play a game for 2-3 hours and then put it down. I'm 45 hours into FF7:Rebirth now and it still has me hooked. Like, waking up early to play before the kids are up hooked. HIGHLIGHTS: - Extremely high production values throughout - High attention to detail; you can tell the devs did their homework - Great graphics, cinematics, voice acting - Combat is a great blend of action and strategy (not too button mashy, not too slow / plodding) - This is a huge game. There is a ton to uncover. Frankly I feel bad because I'm barely scratching the surface. LOWLIGHTS: - If you are a completionist this game may overstay it's welcome. It's huge and the open world stuff can get tedious. I've mostly focused on the story. - The Rufus fight can ****. - Character designs, while well done, highlight how different things were in the 90s.",10,2024-05-19,PLAYSTATION 5,user
JujuKek,"This game is a dream. This game isn't even my goty, but my game of the decade. Everything about this game is better than Remake (part 1 of the trilogy). If you don't like something in the remake, don't stop yourself from trying the Rebirth, you won't regret it. This game is aimed at fans of ff7 and jrpg in general. If you don't know much about JRPG, don't stop, the ff7 remake trilogy is perfect as a start for JRPG, believe me, you won't regret it.",10,2024-03-03,PLAYSTATION 5,user
oggg,戦闘もストーリーもサブクエストも良かったです。 とても楽しくプレイできました。 しかし、一部のミニゲームはつまらなかったので、次作はミニゲームにもスキップ機能が欲しい。,10,2024-05-19,PLAYSTATION 5,user
coolgameemail,"GOOD: + Great animations. The characters in particular show believable facial expresion and movements + Deep combat and RPG elements + Great cast of characters + Meaningful quests + Epic soundtrack OK: × Graphics and textures are hit and miss sometimes. Some are drop dead gorgeous, but some textures are weirdly low res × Sound mixing can be weird x Minigames are a bit much. Some are very fun. Some have janky controls. BAD - The ending (the last 1 hour or so was a **** wtf sequence) - Cait Sith Shinra Manor sequence Overall a great fantastic game with one of the best character works. The soundtrqck is really unique, diverse, and catchy. FF7 was not my favorite FF but this rendition certainly improves it by a lot. I hope for tighter pacing in the next game.",10,2024-05-19,PLAYSTATION 5,user
Bobtanheheh,It’s the best RPG I have ever seen so far. Combat is fast and furious and the main story mode is a perfect Yet sad and emotional one. the characters are all badass. so this a must get game!!! game of the year winner material right here!!!!!,10,2024-05-19,PLAYSTATION 5,user
YeShallBeAsGods,Came here to leave my review after hearing that this game is currently being review bombed by people spamming zero scores without even writing a full review. I think that is very sad because Rebirth is a fantastic game. I played this game at release and poured over 100 hours into it. It is far and away one of the best games I have played since the PS2 era. It just has so much heart and soul. Strongly recommended.,10,2024-05-18,PLAYSTATION 5,user
