reviewer,review_text,rating,review_date,platform,reviewer_type
mailordermonstr,"BEST ENDING EVER!!!! OK, I'm just fooling around. But honestly, the ending isn't that horrible. You'll hear a lot of people complain about lack of options. This is somewhat true, but what do you expect? With the amount of choices made throughout the ME series, it would've taken individually customized endings for the thousands of different outcomes. But enough about all those whiny **** lets get to the review. If you've played the previous ME games, then you'll know pretty much what to expect when it comes to game play, graphics and sound. They're all top-notch. You'll likely run into all the characters you met in previous ME games, though your team will be made mostly of new people. The area where this installment detours is the story. Your goal in ME3 is to rally the troops for galactic war. Doesn't make for much of a story in its self, but rather offers various smaller stories as well as some closure to past stories. Will it leave you with some unanswered questions? Probably. The ME universe is simply too large for everything to be easily explained. And remember, this may be the end of Shepard's story line, but it's not the end of the ME universe. Also gone from ME is the tedious planet scanning found in ME2. Another addition of ME3 is the multiplayer. It's basically a horde mode. I had lots of fun with this and fortunately Bioware has shown a great deal of support with free DLC maps and characters. If you enjoy the combat in ME you'll enjoy this mode. If you enjoyed previous ME games, you'll enjoy this one. If you haven't played the previous games, than why are you reading this? And if you're one of those people that hated the ending (again, why are you reading this?), go pick up a book. Those things are nothing but story.",8,2012-11-11,XBOX 360,user
McFungus,"How dare you Bioware! How dare you release a game that was awesome but not as awesome as it should have been! How dare you even toy with the notion of giving players options and then not have a unique ending for every single player that picks up a controller and enjoys every your enormous trilogy? How dare you actually CREATE something and try things instead of churning out the same staple crap year in and year out. How dare you omit details like what quarians look like under their suits, but instead give us the unknown origins of krogan and geth civilisations. Bah, this is like Ewoks in Jedi all over again!",7,2012-11-11,XBOX 360,user
niconline,"Mass Effect 3 is the perfect ending to a masterful trilogy that's gone from strength-to-strength with each title. It's the conclusion you're hoping for, with each decision demanding that you think twice before pulling the trigger. Thanks for the memories, BioWare... It's been emotional.",10,2012-11-05,XBOX 360,user
jcorreia,[SPOILER ALERT: This review contains spoilers.],6,2012-11-02,XBOX 360,user
CalebPeter,"I really enjoyed this game when i played it. The Story is fantasitc, as with every other Mass Effect, and the gameplay has improved, but not by much. There has been a lot of hype over the ending of the game. The ending really was terrible. When I finished the game, I was horrified. But Bioware not only fixed it up, they fixed it for free, and came out with many other DLC's, for FREE. Other than that, the gameplay is good, the story is excellent, but not as good as Mass Effect 2, which is still my favorite game of all time. Also, Mass Effect manages what most games can't. The game has you really caring about the characters of the game. Especially the second and third game. Overall I give this game a 8, because it is a really well made game, and I can't wait for the movie, and Mass Effect 4.",8,2012-11-02,XBOX 360,user
WindAeris,"It's highly repetitive, has no real values, and doesn't serve a point. I am greatly disappointed. I didn't see a value in the game play, it seemed more of shooting things, end of the world, we need to get a move on it. It tries too hard to imply the severity of the situation.",1,2012-10-27,XBOX 360,user
CKRI,"The closing epic Mass Effect trilogy is here, and with it we deserved conclusion to five years of prodigious adventures. The latest saga of Commander Shepard is up to the quality standards of the saga of BioWare, and despite some complaints interpelarle can focus their efforts almost exclusively on the main story, the fact is that it is a wonderful event and uploaded action and emotional moments. A good game say what you say.",7,2012-10-16,XBOX 360,user
FLovegrove009,"I liked the first installment pretty well; and the second STILL stands as one of the most enjoyable gaming experiences I've had; it showed remarkable improvements from the first in terms of character (richer back-stories, more dialogue), better pacing (no endless roams on the dune-buggy, the mining was maybe tedious but brief), and streamlined game-play (shooting, squad orders; no wonky upgrades/menus). This installment started out ... amiss. By the time I reached Rannoch and attempted FAR TOO MANY TIMES to dispatch the Reaper on even the easiest setting (only doing so as a last and final resort, and dying my first two and final attempts barely getting a shot off). So I've quit. I don't know what else to say about it that hasn't already been said. I DO HOPE that EA/Bioware etc. take the time to carefully look into the feedback they've gotten from the fans regarding this franchise and take it to heart... somehow that seems a bit futile too.",2,2012-10-15,XBOX 360,user
guest1321,"From the start I felt a sensation of profound responsibility placed on my shoulders. At times the stories urgency seemed to drift away but it never hurt slowed the story progression or deteriorate the plot. I went into it considering how annoyed I was with Mass Effect 2 and the feeling that the game was one big checklist. I never really had that feeling in Mass Effect 3 and the missions seemed to link together (main quests) and tie in (side quests) really well and that was something I truly appreciated. The emotion that Mass Effect 3 inspired in me was unlike any game I've played before. I felt pulled in to consider the feelings of the characters and try to understand what they where going through. The decisions felt meaningful and weighted with no clear option that would seem fitting of the stereotypical Sheppard. As for the mechanics of the game I was extremely impressed. Combat felt good and I hardly ever ran out of ammo which I was frustrated with at first, for having removed the authenticity of the situation, but later came to appreciate as it allowed me to focus on the game. Being able to customize weapons to the extent and ease at which Mass Effect 3 allowed was highly enjoyable. I loved being able to go from a shop which sells upgrades to buying new guns to then choosing my gun set up and finally to customizing my armor all within an area aboard the normandy. I only caught glimpses of the environment in between the action but from what I saw I was extremely impressed. Every planet I visited felt distinct aesthetically as well as layout. Sure the game had a set path for you but when the path looked as good as it did I had no issues with it. Graphically the game was a step up from its predecessor but by no means a highlight of this generation. The audio however was truly an immersive experience. The ability of the music and soundstage to go from a casual point A to point B moment and then scale up to an epic fast paced section and pull me right in was brilliant. The audio was definitely something that will bring me back to this game just for the sheer feeling of grandeur and tragedy that it invoked in me. Now that I have beat the campaign once I have been playing a lot of the multiplayer and while I was initially concerned it was going to be another online shooter it really has taken on its own form and done it in a way that suits Mass Effect very well. The fact that it ties back into the single player is also a nice feature that while probably won't have a huge effect on my play style and where I devote my time I like the fact that the two are not totally disjoint. After finishing this game I could not help but want more, something that I have not felt from a game in a while, and something that helps this game earn a perfect score in my book.",10,2012-10-11,XBOX 360,user
Gr_Leon,"There are billions of stars. Each one of them might have a different world within them. Each world might be the home for different species of life. And every life has a different story to tell from history. I know you wish on them when you look at them at the night sky, I know because I do wish on them too and my prayers find response in galaxy as a whole. The details might have been lost in time, everything might have become so much older or simply we might not have translated the signs correctly. I make a step forward in order to comprehend this wish, and who knows? By starting on this journey, it might not be impossible or it might not have even started",10,2012-10-10,XBOX 360,user
Deleran,[SPOILER ALERT: This review contains spoilers.],8,2012-10-10,XBOX 360,user
bigbiscits,"The true over reaction of thousands of gamers has marred this amazing genre. No this game does not live up to its predecessors in anyway. The story OPTIONS feel more streamlined than before, the game play was the same as Mass Effect 2's, and of course the polarizing ending that crushed so many individuals. The story line content felt more rushed and ""to the point"". Each mission was just pick A or B until the end. (pick A, B, or C). This was a turn off and the side missions were very boring, most of the time I would pick them up and not even know how I had since they were triggered by random conversations going on in the world as you walked by. This was a big step down from the previous titles and took away from the experience. And of course the **** insanely overly infamous, polarizing ending. I personally did not like the ending along with everyone else. It was not what I wanted for my character. I do understand that this ending is what the writer's had in mind and I respect that and wish that they had not altered it. I understand this was their masterpiece that we were getting to take part in and what they want is what ultimately will happen. I think the majority of us understood that and reluctantly accept it. What stung so much though is that we didn't know it until the end. We felt like this was OUR masterpiece. Our story, to end how WE see fit. Unfortunately it was not. The game is still great even with the less than stellar ending. PEOPLE DO NOT LET THE NEGATIVE REVIEWS SCARE YOU!!!! They are all mostly from people very (understandably) disappointed with the ending. If you have not given the Mass Effect series a try I can not recommend it to you enough. Please go get Mass Effect 1 and start from the very beginning. Go through this massive, incredible story and decide for yourself. Even if the ending is upsetting, I would not take back a single second of my experience with the series. It is by far the best story in the history of gaming, bad ending or not.",8,2012-10-09,XBOX 360,user
Mwoullard,Good game. But has a lot of cons.,7,2012-10-04,XBOX 360,user
Diwvsen,"Mass Effect 3 is a great game with some truly emotional moments and an overall better combat-system than the previous ME games. Commander Shephard and many of the iconic characters are back to save the galaxy when the Reaper invasion finally arives during the very beginning of the game. The quest to save all life from certain annihilation takes you to many different locations, including some you already know and some you've never seen. The graphics are great, offering great environmental variety and good character-animations. There are, however, some techical issues dragging the game slightly down. Don't expect the technical leap from ME2 to this game to be as dramatic as the one between the first two games was - ME3 in many ways looks and plays the same as the second installment in the franchise. The combat system works better than ever, and this time around it feels more like an RPG-shooter than the second game did, without being as clumsy as the first one. There is a lot of emphasis on weapon, armor and skill customization, which gives you a lot of ways to experiment with various playstyles until you find one thats suits you. Enemy AI has also been significantly improved. Not only are there now a lot more different enemies, they also behave very differently and will do everything from flanking you with shields, charging you and throwing grenades at you to expose you and take you down. The level design is also much better. Fighting areas are much bigger, which gives you more mobility and makes it easier to move from cover to cover. The classes work very differently and offer in themselves reason enough to replay the game. There are a lot of ways to experiment with your skill upgrades (as skills can evolve in many different ways), and this time around every class can use every weapon type at the cost of power-cooldown, which is a great addition. The Citadel is back and very atmospheric, but unfortunately it is quite boring to hang around, as sidequests are often fetch-quests that does not fit the conflict of the game. On to the story, which of course, is the most important part of this finale. The story and conflict is epic in scale and offers some truly emotional moments and powerful choices as you resolve some of the conflicts that have been brewing throughout all three games. A lot of the characters from previous games return, some as squadmates and others as sidecharacters helping you on your quest. There are also some new characters introduced, which I think is unneccesary, since there already are so many great characters available from the previous games. Don't expect as great a cast of characters, or as great character development, as that of ME2. Despite the scale of the conflict there a lot of fetch-quest in this game. Shepard often has to drop in to save an important person, or retrieve and object, in order to get help from someone, which can feel poor from time to time. You'll also grow sick of the mission debriefings with Hacket that follows every mission. These are shallow and serves as a way to mark the end of a mission, thus giving you the feel **** divided into levels, which does not suit the game. Choices from past games are well implemented in the way that characters respond to them, however, it is dissapointing that many past choices result in the same outcomes in this game. Mass Effect 3 also introduces multiplayer, which is very unneccesary. This is your typical Gears of War Horde mode clone, only it doesn't work as well and becomes boring after a while. It doesn\\\'t help that you have to play it in order to unlock the best endings possible. Mass Effect is best suited as a single-player experience, and should have remained one. The ending of the game is emotional and clever, but it doesn't give you that epic conclusion that you would expect after such a long journey. Don't expect moments as moving and pumping as Shephard's speech during the finale of ME2. The biggest dissapointment here is that none of your previous choices really affect that ending, and that you have to play multiplayer to get the perfect variable. The inclusion of day-one dlc also drags the game down, especially since the character and his tale included are much needed to understand the story and universe. Overall this game is an emotional experience that improves upon gameplay, but one that doesn't quite reach the heights of the previous games in terms of story and characters. Multiplayer shouldn't exist and the DLC should just have been a part of the game. The ending could have used more time and doesn't quite leave you with a satisfying conclusion as it should do after three games. Choices, both past and new, should have more impact as they did in previous games. Despite these isses, ME3 is an emotional and ambitious game that will likely hook you from beginning to end. If you are a hardcore ME fan, chances are you will be dissapoint",8,2012-10-04,XBOX 360,user
watithink123,"Okay the ending **** bloody balls! But guys forget about those last 15 Minutes, think of the fun you had with this game before those last 15 minutes, great gameplay, story and many other great things. If only they din't strew up the ending, this game would be almost as good as Mass Effect 2. So far my game of the year but with the ending... I don't think it deserve's it. But I ave high hopes for Halo 4 , Borderlands 2, Far Cry 3 and many other games. Mass Effect 3; 9.0/10",9,2012-09-21,XBOX 360,user
StripestheZebra,"Really, Mass Effect 3 just rocks. If you enjoyed the previous 2 even a little, be prepared to be amazed. It kind of melds the best elements of Mass Effect with the vibrancy and life of Mass Effect 2, which was easily the game of the year back in 2010. And the sheer amount of times you find yourself yelling 'oh **** at the screen is something else",10,2012-09-20,XBOX 360,user
Philip261,"To say Mass Effect 3 is a bad game is completely wrong, it gets some things that it shouldn't wrong but these cloud over the positives, I will lay this out so it is easier to read, I will leave the multiplayer out for the moment. POSITIVE - The combat is an improvement on Mass Effect 2, it is much more fluid and enjoyable. -The story (up until the final 20 minutes) is pretty good -The weapon choice is nearly as large as ME1 but all the guns are different and offer great variety -Set pieces are great NEGATIVE - The ending, although not as bad as some claim (now thanks to the extended cut free DLC it makes sense), it also leaves room for Bioware to implement the ""Indoctrination Theory"" (For more info go to Clever Noob Network on YouTube, they have 3 hour and a half documentries on this concept) -Some of the animations are poor, (Shepard often does a shoulder pat that looks like it's from the 90s - There are also marks that the game was rushed, e.g on mission one on Earth, when on the **** look down, the images of husks running below you looks terrible) -The combat, though very well polished is a little too easy, the ability to unleash ridiculously powerful explosions with biotics makes insanity really too easy in parts. -I found the fact that you can't go into true conversation with squadmates on the Normandy anytime a tad annoying but then again the banter that is thrown between them better them more than makes up for it STORY OVER MULTIPLAYER Without multiplayer I would have probably given this game a 6 or 7 It is the better part of the game and has very few flaws, for those who don't know the multiplayer is a horde mode (wave defence) with 11 rounds, however at 3,6 and 10 there is an objective to complete, this earns you credits to buy equipment. The 11th wave is an extraction wave where you have to survive for two mins and get to an extraction zone. You can play as a many different races and classes, there are lots of maps and you can fight Cerberus, geth or Reapers on either bronze (easy), Silver (normal) or Gold (hard), the number of credits increases the harder difficulty, they added a platinum difficulty in a free dlc where you fight all the factions at once who are at full strength at wave one. The multiplayer has been attacked by some critics but is actually incredible and adds huge replay value to the game For those interested I played Mass Effect 2 first, it was so well reviewed I felt compelled to play it. I then got Mass Effect 3 and earlier this year I got Mass Effect 1. So no I am not a ""true"" fan of the series but given i put 40 hours into ME3 within a week of owning it and am probably well past 200 hours of total play time on ME3 alone, I feel I am qualified to judge this game, unlike those who just played the game once and stopped playing due to the ending.",9,2012-09-19,XBOX 360,user
martinmiggs,"Great game, and one of the best (if not the best) trilogies in gaming. I just wanted to add my two cents as there are some very strange reviews on Metacritic. I found that the choices I made throughout the series hugely satisfactory down the line. I also feel the ending was great. You can achieve the ""best"" ending without jumping through any or the peripheral hoops EA set up. The aforementioned ending has emotional weight and payoff. Brilliant. ME4 please Bioware!",10,2012-09-13,XBOX 360,user
VIPER117,"Great game storyline is great as well as game play,graphics, and **** the end was so horrible they made the game so different from every other one allowed you to make choices build relationships and left you hanging other than that great trilogy and from rumors maybe not done",10,2012-09-12,XBOX 360,user
Necrotaur,"I score reviews based on how I feel about the game after finishing it, and it is very, very difficult to see past the terrible ending, multiple plot holes, and the utterly stupid ""big reveal"" of the Reaper's motives in Mass Effect 3. The ending, coupled with the Day 1 DLC (which is wrong no matter how you spin it) really leaves a bad taste in my mouth. The way it's presented makes no sense whatsoever and runs completely counter to the idea that your choices throughout the game matter. The ME series spans 5+ years of generally excellent media, and for it to end in a three way deus ex machina like it did is just mind blowing. It **** saying that, because the 90% of the game leading up to the end is really, really good, even if it played more like a 'best of' compilation than a completely new game. A quick note about the multiplayer: it's *kind of* good, but in other ways it's really, really bad. Gameplay wise it's a fun (if overpowered), Halo-esque shooter, but the community is beyond terrible, kicking players who are just starting out or have a low N7 score, and verbally berating those who either do too well or too poorly. Also, based on what happened to Mercenaries 2 when EA shut down it's servers, I have little hope for the future of ME3.",3,2012-09-09,XBOX 360,user
dosmax,"Despite what people have said about the ending, I thought it was an epic close to an epic series. This game marks that Shepard's story is at an end and that's exactly what the ending accomplishes. The unmarked side missions are my biggest complaint and I still didn't find them too annoying because if you just walked around you would easily acquire them and complete them. The game play was the smoothest of the series and the graphics were great. There were moments that made you want to jump up in anger and in joy as well as moments that drew a tear. It was a beautiful story, and I think it was an amazing ending for one of the best series ever produced.",10,2012-09-04,XBOX 360,user
M3ta,"The gameplay (i.e. combat) is good. The graphics are amazing. The presentation and story is bad. Sidequests involve either flying somewhere and shooting Cerberus people in a combat zone, or using the Galaxy map to scan planets. That's it - scan planets. You don't actually VISIT the planets, you just scan them, which allows to to magically recover artifacts, and rescue entire races. By pressing the scan button. These sidequests are picked up by eavesdropping on people's conversations in the Citadel (which, by the way, is the ONLY hub in the entire game... funny how everyone wants to meet you on the Citadel - there's nowhere else to go). ""Hey dude, heard you talking on the phone to your buddy, saying you needed an antidote to a Reaper poison... I just happened to travel to a planet, and bring you back the antidote... here ya go."" ""Orly? Thats... awfully convenient... thanks?"" You do get to meet your allies from Mass Effect 2, but it's more like ""Oh hey Grunt/ Samara/ Jacob, how're things? What's that, you'd like me to kill some stuff for you? Sure. OK, we've killed all the stuff... guess I'll catch you later."" It is nice to see how small decisions from ME1/2 played out, but you only really get to see it in small ways, like extranet messages. And finally, the ending seems to have been written by someone with no grasp of concepts like ""logic"", and is probably the most unsatisfying experience I've ever had with a franchise I used to love. Oh, and the DLC? With ME2, DLC like Shadow Broker was great since it added to the game and expanded on the universe and the characters - this Leviathan DLC is basically pointless for people who have finished the game. In short, the game looks great, but really disappoints - the polar oppoosite to the game that started it off, the first Mass Effect.",6,2012-08-31,XBOX 360,user
BrunoAAMello,This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome This game is awsome,10,2012-08-30,XBOX 360,user
SoggyBagels,"First off, it",9,2012-08-30,XBOX 360,user
StapledYeti,"Mass effect has always been a series that has been a benchmark for sic-fi role playing games since it was released and with the latest instalment i can't see that changing any time soon. People slate it because they didn't get the ending they wanted or that Bioware changed the game in a way that reaches out to a richer audience, those aren't reasons to give a game a low mark in my opinion. I believe Bioware did everything perfectly except for a few minor problems. The first of which is that the game world restricts you a lot, you can't really venture anywhere whilst on a mission, this problem has been in the franchise all along and all i wished for was for that to change for this instalment. Its more of a insignificant annoyance than a problem to be honest. Another qualm i have is that the romance is still as stiff and awkward as ever, i found in mass effect that if i ran to the person i found most attractive after every mission to merely talk to them for two minutes they would eventually and consensual sex with me, this was both amusing and irritating to me and simply wasted my time. My final problem i see in the game is that the dialogue is a little bit... well... crap. In mass effect 1 and 2 the dialogue was both engrossing and interesting as what people said actually made a difference most of the time. This time round though you'll find yourself talking to people for no visible reason other than to yet again fill them game with time consuming conversation about matters that I'm sure the supposed saviour of the galaxy really shouldn't give damn about. I also need to mention the ending of the game which really does seem to be irritating people doesn't it! But seriously i see no problem with it, it wraps the game up nicely and gives the player a real emotional reaction, if this wasn't the case for you then lets just agree to disagree to you. Now as for the good points, i could sit here all day and tell you how the game is vastly improved on its predecessor, first of the combat both melee and ranged is vastly improved, i really enjoyed trying out different weapons i either bought or unlocked throughout the game and the ways they could be used, it was a fulfilling way to spend my space money. This is the same for armour unlocks and etc. The only problem with the armour is that some times they looked far too similar and that you could only buy full suits of a certain type if lets say you only wanted the helmet. Other than that making yourself look badass was pretty fun and indulging. Another point is also that the story is both brilliant and emotional, at some points it really hits home whats actually happening and at others it keeps you engrossed to the point where you'll not want t stop playing as you want to find out what happens next. My final point is going to be that the characters are just as interesting and boring as ever, some like garrus will keep you laughing and others will make you wish the conversation would hurry up but the most important thing is that Bioware have done a brilliant job in rounding off the relationships you have built with your crew members and how you come to terms with them before you set out on your final mission. Overall then this game is brilliant with just a few problems which i have outlined, these shouldn't keep you from playing it and enjoying the ride just as much as i did.",9,2012-08-27,XBOX 360,user
Wiffyjustus,"The journey over all three games was fantastic. The destination ****. I loved this game, until I got to the end. I respect Bioware's adherence to their 'artistic vision', but I whole-heartedly disagree with it. The endings felt like a spit in the face to all the hours invested in this series by the consumer. It must be worse for those who worked tirelessly on this series to see such negative fan reaction. Sadly, I believe the negative reaction is warranted.",1,2012-08-27,XBOX 360,user
YHWH,Space gay waifu simulator 2012 edition.,0,2012-08-26,XBOX 360,user
ferarco1,[SPOILER ALERT: This review contains spoilers.],0,2012-08-24,XBOX 360,user
befuzzled332,"i believe that this game deserves an 8.5 but gave it a 10 doing the little bit i can to raise the user score because as bad as the original game ending was it doesnt deserve a 5.2 score. until the end came i wouldve given this game a 10 but even the extended ending doesnt fulfill the sour taste of **** gameplay was solid ,story had me engaged (which is the main reason i play any game) and now giving myself plenty of time to do a review the overall experience was worth an 8.5 with a sour ending most emotional game in recent time good example of this is the campaign to change the ending. the characters i truly felt something for. if someone died i felt it. the characters alone make this a worthy experience for anyone to enjoy",10,2012-08-20,XBOX 360,user
norborb,"A watered down experience with many cut corners, Mass Effect 3 needed to be something better. A rushed production, on disc DLC, and strong handed DRM are not acceptable. The Mass Effect trilogy could have really been more than this.",0,2012-08-16,XBOX 360,user
TheShakyMatty,"Mass Effect 3 is a journey that tugs at heart strings, makes you ask big questions and ends multiple story archs. The Mass Effect trilogy has been phenomenal, and has excelled in scope and story telling although the illusion of choice is ever present. While I invested my time in Mass Effect 3 it soon became clear that the game was telling an end of the story from the very beginning. This is how I suggest you treat the **** multiplayer is a fun edition and greatly expands the life of the product it was not somthing I asked for but fun regardless. It is not without fault so i cannot in good conscience give it a amazing score cause it is not. These faults are very minor and do not subtract from the game very much i.e. Trouble finding quest related people on map, lackluster epilogue, your choices do not feel as important as it could be and multiplayer connection problems. The game is great overall and deserves a 7/10 I recommend you buy it, you could do a lot worse.",7,2012-08-16,XBOX 360,user
ulysees33,"A fantastic game. It increases the stakes on every level and raises the bar for gaming. Taken as a trilogy it's a major achievement and unlikely to be superseded any time soon. When you factor in the different choices and outcomes, and the male / female, hetero / ****, renegade / paragon options, it's obvious that the games places an outstanding amount of flexibility in the player's hands to craft their own experience while still managing to tell a coherent and meaningful narrative that is genuinely moving. There may be specific features of the action, role play, art direction or story that aren't to everyone's taste - it's impossible to please everyone all the time - but to give this game anything less than a very positive review is simply nuts. As for the ending (s), I found it deeply satisfying. Rarely has a game franchise had such an impact on me - Final Fantasy or Metal Gear Solid are the only equivalents that come readily to mind. Plus a very good multiplayer, add on content and mobile content as well...! To make an original universe that is so ambitious and achieve so much seems genuinely unprecedented and puts gaming at the forefront of creative media. The only equivalent in movies at the moment would be the Nolan Batman films but I would say that even they pale in comparison. Bring on the DLC.",10,2012-08-14,XBOX 360,user
OverLordLuigi,"This game is some of the worst work Bioware has done. For a game focused on decision making, there isn't that many decisions in most cases you are only granted 2 options that are obviously Renegade or Paragon choices and nothing neutral. Very rarely do you even get a 3rd option in dialogue. There are also less RPG elements than before making this game more of a 3rd person shooter than an RPG. The new squad members were not nearly as interesting as the previous ones. Finally the two worst parts the ending which the extended cut did not fix that well you, just get a 5 minute slideshow and of course **** day 1 DLC .",4,2012-08-12,XBOX 360,user
Snipestrifer,"Okay, NOW I realize why people would be disappointed, though I disagree with those saying the game is god awful. Yes, EA monetized the crap out of this game, but that's no where the game fails, that's just bad business practice of the publisher funding the game's development. First, the positives. The combat has been refined and is pretty much as good as it can get at this point, although the new weight system hits infiltrators and non-power based classes REALLY hard. So I have to pick between having all my guns and almost never being able to use Adrenaline Rush now? That's stupid! (Wow, this got negative fast). That negative aside, the AI has been improved and enemy variety and behaviour has improved significantly, it's just slightly irritating most of the time it's cerberus and not the Reapers you're fighting (How did Cerberus build an army of millions in barely half a year, when they're known as a terrorist organisation?). Weapon modding is back and now it also has a visual effect as well as a gameplay effect, which is cool. It's not as deep as ME1's weapon modding system, but it spares us of that horrible inventory system and combined with ammo powers it integrates very well into the gameplay. Also, we get more gun variety and armour variety, which is always a good thing. So essentially combat is much better than before, so why is this game only a 7? It's Mass Effect! It should like a 9 or a 10, right? Well, unfortunately here are many negatives that hold this game back. The intro is boring and sloppy, especially compared to ME2. The reason is one, no dramatic opening and two, a crap ton of auto-dialogue (I'll be getting to that in a minute, believe me). As I'm re-familiarizing myself with the game mechanics I can't get invested into the story because in order to get invested into the story I must have reasonable knowledge of the game mechanics. Placing a major plot point at the time of a tutorial is probably the worst thing you can do with the intro. ME2 did this right, where I only had to run and move the camera in a controlled environment, so I could get invested in the story. The more advanced mechanics were saved for later when nothing as important was happening. The next negative is auto-dialogue, and it's over abundance. WHY? WHY WOULD YOU PUT IN LOADS OF AUTO-DIALOGUE IN A GAME BASED AROUND DIALOGUE CHOICES? That makes NO sense and just robs the player of the feeling that their Shepard is really theirs, and destroys immersion and the freedom the player previously experienced. The next negative is the abandonning of the build-up of ME1 and ME2, specifically Harbinger and the Dark matter plot. For those that don't know, ME3 was supposed to have a plot that revolved around dark matter but was abandoned for the whole ""Synthetic vs Organic"" thing. This leaves returning players confused as to what's going on and de-means the previous games. Not good. As for Harbinger, he was clearly set-up as the main villain in ME2, why reduce him to a glorified heavy hitter at the end? WHY? Everyone was looking forward to confronting the Harbinger why rob us of that? More abandonning of the build-up of the previous games. So second from last we have the problem that the story itself is more linear and interrupts and dialogue choices don't affect a conversation like they used to. They are generally just there for flavour and that's it now, which a shame considering how genius interrupts were as a concept and how well ME2 did them. And now to everyones favourite part, the ending. Where to begin... Well, even with the EC (Extended cut) it makes ZERO sense, and completely contradicts the themes of the Mass Effect franchise. It's disgusting. Your choices don't matter (As if EMS made your choices matter anyway LOL) apart from this one final choice and they don't even commit to Shepard dying. The EC provides the bare minimum character closure required and closes a few plotholes but it ends up trading them for more plotholes so it really is not much better and the character closure has been done before and BETTER with Dragon Age: Origins. Now THAT was an ending. This game is still very solid and enjoyable even if it is has some serious flaws. It still has those ""Magic Mass Effect"" moments, and the characters are as cool and well-written as ever (Apart from Vega) with their arcs coming full circle now, but compared to the other two ME games it doesn't even come close to reaching their levels of greatness. There are other complaints, such as the shafting of the ME2 cast, and a lot of fridge logic moments, and the fetch quests, but I could keep going for hours. All you need to know is this game is solid, but if you were expecting an amazing finale, prepare to be disappointed.",7,2012-08-09,XBOX 360,user
pixleking,"I rented this for a solid month.While,I don't think I'll be buying it anytime soon,it's certainly a good pickup if you're into **** atmosphere is great.Every area and fight is certainly **** characters and AI are great. However,the fights and talk sequences are very monotonous.I just don't enjoy this series as much as **** generic feel kind of throws me off. Overall Mass Effect 3 is a very good **** has solid features and is very **** it's more of a rental,as opposed to a buy.""Mass Effect 3"" gets a 7/10.",7,2012-08-06,XBOX 360,user
BlackPhoton,"Save your money and don't make the same mistake I did buying this game. If your a fan you will rip your hair out after playing this game, but if you are a newcomer play ME1, ME2 and imagine that this game never existed. If you have bought the game DO NOT BUY From Ashes DLC. It isn't worth the price and if you play this game on PC you can unlock the character from the ''From Ashes'' DLC with notepad. Reasons you will hate this game: 1 - It turns away from Sci-Fi and goes to space magic. 2 - All the decisions you made in previous games won't matter. 3 - Too much auto dialogue from start to finish. 4 - Boring side missions, those side mission are all the same and pointless. 5 - No more than six or seven crew members. 6 - Reapers look and function differently than in previous games. 7 - Major plot-holes. 8 - No original missions. 9 - Multiplayer that is worth playing long as it gets dlc's every month. 10 - Duologue options are useless, people will often answer the same way to your all duologue options, same with Shepard. 12 - The ending is very unoriginal, contradicts the franchise and contains a lot of space magic. In a nutshell this should have been called Little Effect 3 and the Extended Cut DLC doesn't make a difference.",4,2012-08-01,XBOX 360,user
Raider24,"As much as I love the ME series I couldnt help but feel like I wasted hours playing all 3 games. ME 3 was a good game. I thought it was solid all around and it kept me entertain and for people not to like it is crazy. I love seeing all the characters from previous games come back to light in this one. But the reason I gave this game a low score was the ending. I can't believe that BioWare would chose the ending that they did. Then to put out the extended cut and yet still leaves you like the ""What the F***!"" Its a great game until the ending that killed the whole series!",4,2012-08-01,XBOX 360,user
Candidustigris,"I just beat the game with the improved endings. While they still don't satisfy me completely, it is a massive improvement from the original endings. This game is amazing, and with the addition of the new endings, its quality has improved dramatically for me.",10,2012-07-31,XBOX 360,user
Regal4point1,"A very big disappointment. You can tell bioware (EA especially) went to large lengths to make this game mainstream. As a result, we get an actioner that has few bright moments that gave us a peek of what the game could have been with diligence in development, instead of rushed release dates. Few ambitions are achieved in Mass Effect 3, despite its core being pretty solid in its own right. Perhaps we expected too much. But I have a feeling they could have delivered.",6,2012-07-31,XBOX 360,user
Julli,"The user critic score is really skewed by child-like reviews. I didn't like the ending, so I'll give it one .. or zero. Those people are completely neglecting the fact that everything else than final five minutes of this game is simply super.",9,2012-07-30,XBOX 360,user
