reviewer,review_text,rating,review_date,platform,reviewer_type
ZAMPAGAMER,"Me gusto un monton, lo que mas, él diseño de los escenarios, algunos claro pero en general son buenos. Los jefes también son increíbles y un diseño espectacular todos. No puedo decir lo mismo de los enemigos normales que aunque si son variados, se repiten hasta en la sopa en todos los mapas y otro factor a tener en cuenta es la poca variedad de builds que hay, me explico. Si quieres una build muy efectiva por todo el juego, pues hay 3 o 4 mal contadas el resto te empezaran a servir ya al final como mucho ni eso. Pero por lo demás yo creo que esta muy bien y algo que no se puede olvidar es que la historia, a mi parecer es muy mala y aburrida, pero el final dando a entender que el enemigo eres tu mismo es increíble y las bandas sonoras del juego mejor ni hablemos porque no hay ni una en el juego que sea mala. A mi me encanto el juego y lo recomiendo para todo el mundo, mucho mas si eres nuevo en esto",9,2024-09-11,PC,user
antas,[SPOILER ALERT: This review contains spoilers.],0,2024-09-09,PC,user
Karma_police,"My review is not a 10/10 because Dark Souls already exists, Dark Souls 3 is as good as the first one in many ways, but the formula is not a surprise anymore after 3 games (including Bloodborne) that is no surprise to know that people favorite Souls game is usually the first they play.",9,2024-08-22,PC,user
BonecoSinforoso,"Maravilhoso. Meu primeiro Soulslike, simplesmente maravilhoso. Lutas, gráficos, história. Maldito pântano!!!",9,2024-08-22,PC,user
jorki25,"After the Elden Ring DLC, I started playing Dark Souls. After a disappointing experience with Dark Souls Remastered, which felt more like a hiking simulator, I bought Dark Souls 3. The universe is quite nice with some appreciable references to Berserk, but my quest for challenge and difficulty was quickly cut short. Indeed, I expected the game to be harder than Elden Ring, but the game seems quite accessible to me. In fact, I finished the game in 19 hours, the bosses are not very difficult, I took less than 15 tries per boss, except for the final boss where I spent nearly 25 tries. The game remains good overall, the lore is engaging, but the lack of real difficulty is noticeable.",7,2024-08-02,PC,user
jarvitom,"Best DS game, quality bosses, most of the time polished gameplay. A few disgusting zones but manageable, overall a good enjoyable game, if doing your research it is not that frustrating.",9,2024-07-27,PC,user
SlamminBananas,[SPOILER ALERT: This review contains spoilers.],9,2024-07-21,PC,user
Derfla117,"This games gameplay is the perfect showcase of what soulsborne is. In a way it is THE soulsborne game. The level designs/areas in this game are amazing, like irythill and the ringed city. The graphics also surprised me for the game being from 2015. The boss designs on average are better than in any other game in the franchise, it includes my personal favorite soulsborne boss, that being the final boss of the ringed city.",10,2024-06-26,PC,user
RivaK,I like it. Pros: -fast pasce combat -Generally favorable bosses -Amazing DLC -Amazing areas -Good art style -Huge variety of weapons and possible builds -High Replayability -Improved version of DS1 -Amazingh lore -Fine controls -Good tutorial -Generally reasonable difficulty -Amazing views and fully explorable Mixed: -Linear Cons: -Poorly optimized -Sometimes bullying difficulty -Sometimes can just no skill spam roll -Terrible community,9,2024-06-01,PC,user
JopaGovna,Миядзаки ебаный черт думает что делать хуйню и брать за это деньги можно. Лучше бы он взял член в рот и пошел делать норм игры,7,2024-05-27,PC,user
d5enemy,"Praise the sun, unkindled ones! Ledgendary game which if you haven't play yet you can not call yoursef a true gamer",10,2024-05-14,PC,user
GoBudsGo,Old game design with a slightly less old graphical redress from the original Demon Souls game. FROM software is out to lunch with their current pricing (still full retail) strategy. I do not recommend.,0,2024-05-14,PC,user
Moetowsky,"Dark Souls 3 is my first real encounter with ""souls-like"" games. This game completely changed my perception of video games and what they should really be. The game is challenging, but only because its mechanics don't allow for button mashing or the typical approach of running from point A to point B, marking off objectives on a map as you go—something that most games on the market have conditioned us to expect. Dark Souls 3 tests the player's actual skills, and the atmosphere of the game world and its mythology is just the icing on the cake. No one has the right to speak about video games if they haven't completed any game from the Dark Souls series.",10,2024-05-07,PC,user
Zoeki,This game is the pinnacle of soulslike games and should be played by anyone who also enjoys soulslike games.,9,2024-04-19,PC,user
Deneriax,"Dark Souls III is the perfect capstone to the influential and popular Dark Souls trilogy. With enhanced graphics from the previous two games, better gameplay, and many new things to murder you, it is a wonderful experience. Along with the base game, which contains quite a lot of content, Dark Souls III also has 2 DLCs, Ashes of Ariandel and the Ringed City. These add even more content to the game, and the Ringed City contains the single greatest boss I have ever fought in any video game, with Slave Knight Gael. 10/10, if you like souls-games, this will be the perfect experience for you.",10,2024-04-11,PC,user
uncle_dam,"My first dieAndRetry Software game and I confess : it's a revelation. Beautiful, difficult and challenging. This kind of games need you to learn everything : patterns, weapons, environment ... . Happy discover.",8,2024-04-11,PC,user
PashBish,This game is so overrated and it **** **** Old ass mechanics and boring start to finish … just some nerds overrating a shiit game,0,2024-04-11,PC,user
free2judge,"Terrible and archaic and SLOOOOW gameplay with stunning visuals and environments, made useless by the unresponsive and clunky combat system. I tried to like this game but there is really nothing that makes me understand why it is so loved. Fighting minions is boring, they are slow and too easy to kill, every boss has a weakness and you just have to find it and if you don't you die, which means that you have to waste time fighting useless minions again and again, because checkpoints are useless, right? How they managed to make a game of this kind boring is beyond me, but this is by far the worst souls game I've played.",0,2024-04-10,PC,user
Guilola,"Muito bonito e muito difícil!!! a jogabilidade é muito boa, entretanto, assim como os outros jogos do gênero, você se vê em um mundo onde você não sabe de nada e nada lhe é explicado!",8,2024-03-21,PC,user
TrueOptimist,"While it has a few modern touches, it still feels like a game from the past. Souls games have it all according to most people and while they have always presented epic boss fights and gorgeous environments, they always lack in one pivotal category for me. That would be quality of life. These games are always missing the little things that would really go a long way and making it so much more enjoyable for the player. I played this quite awhile ago, before Elden Ring, and while that game is the best thing they have created to date, it is also missing those same quality of life tools. Eventually they did add a few to Elden Ring, but this game is still devoid of them. At some point it wouldn't be a Souls game they'd say, if for instance they gave you more information on quests and you had didn't have to scrounge through weapon descriptions to piece together a story, but people will still love it if you did. The story in this one was not to my liking and ended with a whimper as the last boss is no where near one of the best in the game as well as being one of the easier ones to beat as well. Also, bosses to me would be much more interesting if they were used as ways to convey information, but 90% of them don't utter a word to you. I feel like they enjoy staying with their weird little niche game rather than telling a proper story, but at least we see with Elden Ring and Sekiro, we see they are more then capable of doing so when they feel like it.",7,2024-03-11,PC,user
Alexssandro625,[SPOILER ALERT: This review contains spoilers.],10,2024-03-07,PC,user
Itz_Arca,[SPOILER ALERT: This review contains spoilers.],0,2024-02-21,PC,user
nickogrii,"это стоит потраченного времени до минуты, именно в этой части каждый босс чувствуется как балерина а ты пришел просто посмотреть на это",10,2024-01-28,PC,user
SpideyTheMighty,The most important game of the decade to be honest. Every gamer shall experience this masterpiece!,10,2024-01-11,PC,user
Skarf11,"This is another perfect game. The combat, the visuals, the music, basically every boss has a memorable and incredible soundtrack. Please don't let the ""difficult game"" popularity keep you from trying this. There's a gigantic difference between challenging/fun and frustrating difficulty. This one is the first type",10,2023-12-16,PC,user
Szarokot,"Godny następca Dark Souls I, świetne zwieńczenie całej serii i kolejny kamień milowy w ewolucji gatunku.",9,2023-12-09,PC,user
Sosinski,"Pinnacle in Dark Souls series. Gameplay wise it is almost perfect. Boss design/encounters are absolutely the best in this series. Lacks connection between levels, but for me it is the ultimate Souls expierence.",9,2023-12-07,PC,user
AlirezaAbd,i love this game because of it's awesome gameplay and the madness in boss fights.,10,2023-11-23,PC,user
Skyi99,9/10,9,2023-11-01,PC,user
Ararat1488,Казах пролюбил все удачные наработки 2й части.,8,2023-10-23,PC,user
-simple-,awesome,9,2023-10-21,PC,user
fenixan,another masterpiece of miyazaki,10,2023-10-11,PC,user
fox_pandas,it depends on if you count the dlcs or not i think no dlc it is an 8 whit dlc it is a 9 or 10 and has the best bosses in all of souls,9,2023-10-07,PC,user
Saume,"This is the best Dark Souls IMO. I still remember multiple of the epic boss fights in here, most notably Pontiff, Unnamed King, Cinders and Freya. As usual for souls-like, the bosses make the game and this game had very good bosses. The rest of the game is what you can expect from a souls-like, it's good, but it's not the main object of the game. My one criticism would be that some bosses were too far from a checkpoint.",10,2023-09-24,PC,user
Nemesi5,"Man, this game is so freaking stressful and I love it! strengthens my nerve.I was one of those guys who complained for it's being too hard after playing it, I know now why people still play this ""hard"" game. No matter how much you die still go you on. Here death isn't the end. Test skill and patience. Each boss fight is so unique and memorable. Definitely you can't know how addictive it is until you play by **** GAME WHERE BOY BECOMES MANPersonal rating: Base game 9/10 Ashes of Ariandal 8.5/10 (way too short) Ringed city: 9.5/10 (git gud for Midir) Overall 9/10",9,2023-09-13,PC,user
Gatosonriente,"Excelente juego muy bueno, uno de los mejores juegos que han existido, muchas horas de diversión.",10,2023-09-08,PC,user
fnenamg,It feels like a game that made the most out of limited resources. simple but satisfying.,8,2023-09-08,PC,user
BraidzMC,"Great boss design and great build variety let down by Dark Souls 2 #2 styled level designs that never wrap around like they could have (Dark Souls 1, Bloodborne) At least the world makes sense this time though looking at everything from afar",7,2023-09-07,PC,user
Gefamao,some areas **** and some areas **** even more because they are literally an hallway but 90% of the game is absolutely incredible and it's an absolute must play for everyone 92/100,10,2023-09-07,PC,user
ZeroKing,"Unfortunately, the game is not as difficult as everyone says, yes there are a couple of bosses that you won’t be able to get through on the 1st try, but truly the game attracts more with the atmosphere, beautiful graphics and very nice music that you want to add to yourself and listen to the holes, in technical terms the game is not perfect, moreover, the game is not designed to be played on a PC, since the console port is made very disgustingly, the controls and the camera are the most difficult bosses here, I repeat the game is not difficult, only Champion Gundir was difficult for me, the rest of the bosses were quite simple, I advise you to play, the atmosphere, music, graphics, the plot is hard to follow, but it is at a fairly good level.",8,2023-09-05,PC,user
watchm824,I love games of this genre. Great game too. Passed this part twice. But disappointed that I was never able to beat several bosses from expansions.,8,2019-11-18,PC,user
malek_the_first,"this game close up the dark souls series one of the best game series ever made neatly, the boss fight take all the good points of dark souls 1 plus bloodborne and ignore dark souls 2 to create unique fights that will change your perspectives about gaming in general.",10,2023-08-29,PC,user
Skull_CL,"One of my favorites games ever, I really like play these kind of games. 10/10",10,2023-08-29,PC,user
Grc0,"Favorite game of all time. Incredibly consistent quality. 99% of all encounters in the world or when crossing the fog into a boss room feel absolutely amazing and well thought out. On top of that you have absolutely amazing build variety, replayability, combat, story, fashion and much more. Absolute must play for anyone that can bear the struggle",0,2023-08-29,PC,user
Lazzakz,"Miyazaki back on the direction builds up a lot of the greatness of the fist game back onto the series. Could say it delves into the lore and spectacular aspects of the game as well as or better than DS1, but mechanically not as brilliant, even if it's still magnificent. DECENT 9",9,2023-08-21,PC,user
Dreky,"there wont be a game like this ever again, the best of the dark souls games.",10,2023-08-21,PC,user
puchinho,[SPOILER ALERT: This review contains spoilers.],7,2023-08-18,PC,user
TheSatanist,"I absolutely love the Souls/BB/ER-Games. This release is no exception even tho it probably is my least favorite one (which still concludes to about 300 hours of total game time on PC and Console :D). Atmosphere is amazing, fighting is fun, unfortunately I didn't like the pacing as much as in the other titles. Still one of the best games I played",10,2023-08-17,PC,user
aesirus96,"O jogo é lindo, maravilhoso e gostoso? Sim. Vale o preço? Só numa boa promoção (aproveite e pegue o season pass, vai por mim). Mesmo sendo um final digno e incrível pra trilogia souls, é uma vergonha esse preço praticado pela Bandai / Fromsoftware. Mano, o jogo é de 2016 e ta MAIS CARO QUE UM JOGO AAA em 2023!!!!!! Se contar que tem que comprar as DLCs, aí o bicho pega. Pior ainda é lembrar que teve aumento recente de preço por aparentemente motivo nenhum (???). Por favor, por mais que eu ame o jogo, eu prefiro pegar a mesma grana e comprar o Elden Ring que tem um multiplayer decente ativo, tem bem mais conteúdo, vai receber DLC logo mais e, por incrível que pareça. está mais barato. Capitalização extremamente agressiva em cima de uma bela obra do Miyazaki. Se não fosse um dos jogos do meu coração, eu negativaria.",7,2023-08-15,PC,user
BioShip0706,8.8 The best from software game i played after Elden Ring. Amazing Bosses and locations.,8,2023-08-11,PC,user
Eyean,"The finale to the Dark Souls trilogy does a great job of closing things out on a good note. The combat and boss design are nearly perfect, if only the world wasn't so linear and devoid of life for the majority of the game.",8,2023-08-05,PC,user
ZeparAeterna,"Base game: Very linear and on-rail experience of Dark Souls, unlike the previous 2 games, but still has that signature intricate level design quality by Fromsoft. Very consistent from start to finish, and a great sendoff to an iconic franchise. 9/10 DLC: 10/10",9,2023-08-01,PC,user
Jonny123,"At first I was fascinated. Then I hated it. But after putting a lot of time, effort and frustration into it and playing other From Soft titles there is actually an outstanding game with a great atmosphere and fantastic gameplay hidden underneath a huge pile of annoyances, lacking features and unexplained mechanics. For casuals I'd strongly recommend to just play a more fun and accessible modern PC game like god of war any day or (if you are dedicated) to start your From Soft journey with elden ring. For people who are intrigued by From Soft games this is another fantastic title to spend hundreds of hours on. If I had to pick one ""genre"" to play for the rest of my live it would be From Soft titles - for me their gameplay and atmosphere is just unmatched. These aren't normal games this is art. And for that they deserve a 10.",10,2023-07-29,PC,user
ManHoof,The game is at a very high level. Brilliant locations. Interesting plot and voice acting. Improved combat system compared to the previous parts. Music and bosses are probably the best of all parts. Among the minuses are small bugs in the combat system.,10,2023-07-29,PC,user
futureP,"Tag this game. I'm preparing to play this game, but I haven't started playing yet. I'm just tagging this game so that I can find it easily when I play it in the future.",10,2023-07-19,PC,user
EKYR,"this is my current favourite souls game (10/7/23) and i just love the boss fights, excellently crafted atmosphere that fromsoftware was able to present to us, it plays and feels the best to me. My first dark souls game and i really love it! DARK SOULS 3 is a pretty good game i have played elden ring sekiro and bloodborne prior to this and i still think they ae better than dark souls 3. The game itself is fluid with amazing boss battles and interesting characters, i was able to feel immersed in the story although it is confusing. I think this game can be recommended to poeple wanting something similar to elden ring and like the combat style. Some flaws in the game in my opinion is that it often feels very frustrating to get past bosses and the late game is really unfair, with even common enemies able to deal a ton of damage. it doesnt feel as strong as elden ring or bloodborne because some of its level design is really boring. The level design makes me feel very burned out and often i find myself feeling very done with the game. I would consider this game to be an 8/10. EDIT SOON alright after doing 2 endings and both dlcs, my opinion has changed abit. This game's DLCs are really good and makes up for some of the boring areas in the main game like 2 of the starting areas, but near the end it is really good and the dlcs are memorable and add to the experience. 9/10, what a game!",10,2023-07-11,PC,user
Tintler,"Serinin en sevdiğim oyunu. Sevmemin nedeni oyunun biraz daha özgürleşmesi, farklı buildler yapılabilmesi ve göre kolaylaşması, ulaşılabilirliğinin artması.",7,2023-06-26,PC,user
sajalhsn13,"After Bloodborne and Sekiro, it is my 3rd FROMSOFTWARE game and it’s different. It’s a long, complex, and very daunting game. The story is good but somewhat vague to me (Maybe because I don’t know the story of Dark Souls 1). The world-building, finding secrets, and spooky environment make it a typical FROMSOFTAWRE game. The enemy and boss design is fantastic. One this I didn’t enjoy very much is the combat mechanism. It’s too SLOW compared to Bloodborne and Sekiro. The dodging is slow and parrying is petty hard to get, even attacking takes 1sec to initiate. Maybe the game is OK and my build was trash, I don’t know. But for now, this game is not getting a perfect score from me. I will definitely revisit the game with a different build and then reconsider my score again.",8,2023-06-22,PC,user
Absalon_,"Dark Souls 3 is an absolute masterpiece that embodies the essence of challenging and rewarding gameplay. From its hauntingly beautiful world to its intricate level design, every aspect of the game is meticulously crafted. The intense combat, deep lore, and sense of accomplishment create an unforgettable experience that will leave players craving more. Dark Souls 3 is a must-play for those seeking a dark and thrilling journey into a merciless world.",10,2023-06-11,PC,user
mdk567,도전적인 전투 난이도 프롬 게임 특유의 연결된 지형들 파편화된 단서를 흩뿌려둬 유저가 직접 추측하게 만드는 흥미로운 설정 3부작의 대단원으로서 끝맺음도 훌륭했고 dlc도 본편만큼 훌륭했음,10,2023-06-11,PC,user
HydrophobikFish,"An absolutely incredible action RPG. The world is dour and enchanting, and is realized with such detail that its impossible not to get **** in. To say nothing of the tight and responsive combat that might as well be gamer crack. The art style and gameplay are each of such high quality that they combine into a truly unforgettable experience. It's only real weakness is in how stitched together some of its content is.",9,2023-06-09,PC,user
Rustick,"Интересный лор, боевка хорошая, сама игра гораздо динамичнее предыдущих частей, много сложных, запоминающихся боссов, атмосфера потрясающая, музыка тоже, приятное управление на пк",10,2023-06-09,PC,user
Triblue,Fromsoftware sont trop fort. Le jeu est incroyable que ce soit l’abiamce ou les boss. Ca fais du vien de voir des jeux ou on a pas fros gyide qui casse les couille et de pouvoir juste jouer au jeu et Fromsoftware sont beaucoup trop fort en sa.,9,2023-05-21,PC,user
nietzfk,"Ultimate dark souls. I played for hours, hours. The hitting feel is so good...",9,2023-05-20,PC,user
Julianlink,"The game's only flaw is that it's short. The atmosphere in the game is divine, the best dark fantasy. The combat is one of the best in the history of games. Good story, great gamdesign, this game is divine.",10,2023-05-19,PC,user
saplign,"This game is the worst thing ever created. It made me rage quit more than 10 times because of tryhard kids building the eiffel tower every time i shoot them, at least the developers finally added Construction Zero. The graphics are bad too, this cartoony look feels like shooting a poisoned dog for no reason, and they even ruined another games like God of War because of these **** crossovers. Overall this game is a piece of trash, i can't play one single match without 10 year olds crankin 90's.",1,2023-05-15,PC,user
Rich45682,"This is my first experience with the franchise and after a few hours of suffering, I managed to understand the mechanics. 10/10",10,2023-05-13,PC,user
Caligrafo,"The best rpg in terms of gameplay, art, bosses and story. The fact that it refers to Berserk and the immersion in the midst of the tension and challenge that the game imposes causes a unique and indescribable feeling",10,2023-04-26,PC,user
terryfying,"One of the best games i ever played. My first soulsborne game. Great gamedesign, leveldesign, plot, art, everything.",10,2023-04-24,PC,user
elansadrake,"O melhor da Trilogia! Dark souls III consegue pegar tudo de bom dos antecessores e melhorar, infelizmente não tem um level design no nivel do primeiro, mas é algo que não senti falta, os bosses e seus movesets estão fenomenais e criativos, além de uma progressão de personagem muito boa, é sem dúvida um jogo indispensavel para qualquer fã de souls-like e um encerramento digno para a saga.",9,2023-04-14,PC,user
Naked_Snakee,Just text (crutch) to save the game to the list. Such things. Maybe I'll do a review later.,8,2023-04-07,PC,user
Bushido_DZ95,A wonderful continuation of the first part of the game where everything was improved and brought almost to the ideal. This is the first game with which I started my acquaintance with the Dark Souls universe and have been conquered by it so far.,10,2023-03-20,PC,user
Avey123Avey,"This game has consistently very strong level designs and bosses. Generally speaking this may be Fromsoft at their most consistent. The level and boss designs here are brilliant and seriously elevate this game. That being said the incredibly narrow progression is a bit disappointing compared to Dark Souls 1 and while the levels and bosses are great, it still must be said that Dark Souls combat is carried by all the elements that surround it and not so much the system itself, which is fairly simple.",8,2023-03-19,PC,user
Yousef15,الجزء ذا خذا كل شي من الجزء الأول وخلاه أفضل بعشر مرات على عكس الجزء الال هذا الجزء مليان زعماء خورافيين ويتحدونك ومناطق جميله,10,2023-03-18,PC,user
uncleblazer,"after 1 play of all the souls games this was my least favorite. not sure why. after a few more plays and finally playing the dlc it might be my favorite. ds1 is probably still top souls imo but this games bosses and areas are so good likely the best in the series. i didn't feel as cheated as passed games, most of my deaths were my fault just wrong inputs or poor timing and the achievement feeling for beating the really hard bosses was much like sekiro where i felt like i had to really master the fight to get through it. i think the ending of the dlc is perfect but i wouldn't complain if they made dark souls 4. praise the sun!",9,2023-03-12,PC,user
crablebable,"this game is genuine perfection. Perfect progression, perfect pacing, the difficulty curve is perfect, (most) of the areas are beautiful, the lore is intriguing, and the movement (compared to ds I and II) is unmatched. Highly recommend.",10,2023-03-08,PC,user
Azeemo99,"Incredible boss design. Much less intricate world design than Dark Souls I. Also much less BS moments like Anor Londo archers that force you to always be looking over your shoulder. I don't imagine you could get as creative with character builds as the first game either, but personally i just stick with the basic melee strength build so wasn't bothered much. Solid From Software stuff.",8,2023-03-05,PC,user
PunchBunnie,"one of the best games I've ever had the displeasure of playing, probably my favorite out of the whole soulsborne series.",10,2023-02-17,PC,user
shenkenhigh,"Solid game, but less atmospheric even than second Dark Souls. But it has some great bosses anyway. Solid 8/10",8,2023-02-14,PC,user
AnderzinhoLoko,Magnífico! Estupendo! Zerei mais de 29 Vezes! Músicas tão Boas que me Fazem Chorar! Bosses de Tirar o Fôlego! Foda!,10,2023-02-12,PC,user
aaaskeptic,"My favorite game from the Dark Souls trilogy. I prefer this to DS1, I like the gameplay more and I feel the areas are less annoying. Cons: - World is disconnected. Not connected like in DS1 - Some enemies seem a bit unfair",10,2023-02-12,PC,user
IKIE66,"Doesn't reach the same highs or overall quality as the first, but also doesn't fall to the same lows. Some of the best bosses in the series and, as always with FromSoftware games, if the base game is a 10, the DLC is an 11.",9,2023-02-02,PC,user
Skylllex,"The best gameplay and boss fights in all the series. The level design ****, it's just a straight line. Too many references to previous games and the lores is passable. Amazing for Boss Rush and online PvP, surely better than Dark Souls 2 though",8,2023-02-01,PC,user
farrrullll,Dark Souls Dark Souls Dark Souls Dark Souls Dark Souls Dark Souls Dark Souls Dark Souls,9,2023-01-27,PC,user
GeckoMaBoi,"This has some of the best bosses in Soulsborne, its also a joy to play coop in this one",8,2023-01-11,PC,user
Ovejomaru,"The game that got me hooked on the souls saga, i absolutely love this game and enjoyed every single one of my 15+ playthroughs whether be alone or with my friends. The frame cap and the keyboard/mouse input are the only things that I can complain on the top of my mind right now, but this is truly a legendary game",9,2023-01-11,PC,user
Satsoku,The first Souls game I manged to finish. Thoroughly enjoyed it. it can be challenging at times but always fair and doable.,9,2023-01-08,PC,user
Joe2539,Very Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good,10,2023-01-02,PC,user
mennybolt,Same laggy and delayed PVP DarkSouls experience. Nothing changed since DS1. Plus It's the most linear souls-like after BB but also lacks atmosphere and area variety not to mention it's really really easy to beat. Tries to make you like the game with just nostalgia.,6,2022-12-25,PC,user
p1menta,"i'm a huge from soft fan, and this right here is top tier to me, beautiful, great bosses, creative enemies.",9,2022-12-25,PC,user
tiago1243,llllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllll,9,2022-12-22,PC,user
GVB,[SPOILER ALERT: This review contains spoilers.],8,2022-12-21,PC,user
katanaboysxx,"Como um jogador novato de souls like, essa foi uma das melhores experiências que já tive com um jogo, uma jornada longa e difícil porém rica e recompensadora!! Recomendo para qualquer pessoa!!",10,2022-12-20,PC,user
BaldursThones,"This game is mostly linear with a few branching paths but it has amazing contained level design with Irithyll being explored like a giant loop. The bosses in this game are the best of the series. The main flaw is that some areas in this game, especially at the beggining, are just a drag to get through, you just run past everything and the bosses are boring and easy, the game dramatically improves once you get to Irithyll.",8,2022-12-18,PC,user
longduzob,"The best game I ever played, i am not bored even after ng+8, the game is faster than the other dark souls and the level design is spectacular ( especially lothric castle ).The amount of secret passages and hidden item is enormous,",10,2022-12-15,PC,user
dhforhd,"The fun and atmosphere of this game is hard to explain I can't say that the graphics are good, but the unique art and atmosphere make the game more delicious The direction and action of the Battle of the Boss show a good perfection that is hard to see in other games",7,2022-12-11,PC,user
therealjoshy,"worst game i have even seen in my life, who ever made this i wanna slap my big Balls across your face. Obviously you don't know how to make a game. BTW Elden Ring is Trash. Sorry ass Game.",0,2022-12-09,PC,user
maluigario,"Easily my favorite of the trilogy. The bosses are cool, the lore is cool, the level design is gritty and dark, and the combat speed was upped, helping it stand above Dark Souls 1 & 2 in terms of replayability years later. The new combat features like twin weapons feel good to use (unlike 2-handing in DS1 or power stances in DS2). This game rests up there with Bloodborne as my favorites among the FromSoft titles.",10,2022-12-05,PC,user
SirFake,[SPOILER ALERT: This review contains spoilers.],0,2022-12-02,PC,user
Crimson9,"While Dark Souls 3's plot, locations, and atmosphere are all essentially a nostalgia trip for Dark Souls 1 fans, interestingly not much of the original game's DNA is here otherwise. Whereas DS1 was about exploration and nonlinearity, DS3 is very linear in level design and progression. DS1's gameplay loop was in managing resources as you made your way through a dangerous world, whereas DS3's levels are merely speedbumps on the way to the reward - an incredibly designed boss. DS1 had clunky but slow paced, deliberate combat. DS3 is a roll spam simulator. Overall, this game has turned the franchise into a fast paced action-RPG, instead of a slow-paced exploration RPG with action elements. It is still very good. The boss fights are the best in the game. The lore and NPCs are still great. The ending is satisfying and the music is incredible. But it does really miss a lot of what made the first game brilliant, and trades it for flashiness and accessibility.",7,2022-11-28,PC,user
gottagoufast,the beauty of sister friede's feet is something else. the game is a solid 10/10,10,2022-11-15,PC,user
DieterfallCZE,great :),9,2022-11-15,PC,user
Soullex,Bu oyunun serideki diğer oyunlarla hiçbir alakası yok. Bu oyun tamamen sizi öldürmek üzerine kurulmuş.,9,2022-11-15,PC,user
FGTdamned,goddamn ****/panelspages ://****/panelspages,10,2022-11-11,PC,user
Ki1Lsorrow,"As for me, one of the best games in the Souls series. Incredible boss music and music in general. A great story like in any other game in the Souls series. The best combat system in the history of games ( this also applies to previous games in the series ) Almost everything is perfect in the game except the controls. I don't know how on the console, but on the PC the controls are terrible. Of course, this can be solved by playing on a gamepad, but I would also like normal control on a PC. In general, a very good game that should be played by anyone who is fond of video games",9,2022-11-07,PC,user
Aqualonuss,"So es wird Zeit, dass dieser Review das gleiche widerfährt, dessen Schicksal auch alle anderen guten alten Spiele, oder Resident Evil 3, teilen. Ein REMAKE muss her. Jeder kennt es, fast jeder hat es schon einmal gespielt, und viele lieben es. Das ""schwerste Spiel aller Zeiten"" (aka. Dark Souls). Ich liebe diese Reihe und Dark Souls III gehört zu meinen absoluten Top Spielen, weshalb sich diese Review vielleicht so anhört, wie ein K-Pop Fangirl, dass dir versucht zu erklären warum BTS, die beste Band aller Zeiten ist. Im Vergleich mit seinen Vorgängern, hat Dark Souls III, eine etwas schnelleres Kampfsystem und eine wesentlich lineareren Aufbau was für den einen schlecht, für den anderen gut sein kann. Die Bosse und ihrer Inszenierungen sind bombastisch und gehören zu der Spitze der Reihe. Die Gebiete sind abwechslungsreich und schön düster gestaltet, was den Reiz am Spiel ebenfalls ausmacht. Der Soundtrack ist wundervoll und es gibt nichts was mehr mitreißender ist, als den Schlägen eines fast besiegten Bosses auszuweichen, während im Hintergrund eine aufbrausende Musik ertönt. Das Kampfsystem ist grandios, denn nicht umsonst ist es der Maßstab für gute RPG Kämpfe. Die DLCs sind auch empfehlenswert, wobei mich vor allem das zweite, sehr gepackt hat und mir endlos viele Stunden meines Lebens beim bekämpfen eines bestimmten Drachen genommen hat. Beim erneuten Durchspielen entdeckst du immer wieder neue Gebiete und durch seine verschiedenen Klassen und Spielweisen, wird es auch nach dem 8ten Run, nicht langweilig Also zum Abschluss, grandioses Spiel, grandiose Reihe. Praise the sun!",10,2022-11-05,PC,user
WowzifXD,"Dark souls III es una maravilla, sus escenarios están interconectados y bien diseñados, la ambientación es increíble como también inmersivo. Sus jefes son impresionantes y con diferencia los mejores hablando en general, el sistema de combate fue perfeccionado y lo hicieron más rápido y más ágil. Este a diferencia del segundo dark souls que se aleja por completo del lore del primer juego este si continúa con la historia, sin embargo el juego a veces pierde identidad por tener mucho fanservice. Pese a tener mucho fanservice y no haber superado al primero en algunos aspectos Dark souls 3 supo como dar una conclusión perfecta para la trilogía, lo recomiendo sin ninguna duda.",9,2022-10-18,PC,user
CoolBR,"Oh boy, that was the first Souls series game that I've played and I didn't believe it would change my whole gamer view. I never thought I was a player who liked so much difficulty before playing Dark Souls. I always played games on the normal difficulty or maybe in the 2nd higher but Dark Souls you don't have the choice which is a great thing. My first impressions of the game, I was astonished at how good was the combat system. It is indeed a very simple combat system, you don't have many combat moves you can just light, heavy and plunge attack, dodge and defend and parry and use some magic. But the combat system is so polished and accurate you actually feel the weight of your weapon when it collides in the enemy shield and the moves are very precise so when you die you know the mistake was yours alone. The great variety of weapons offsets the lack of combat moves you can characters can do. The exploration and difficulty are both in the same boat. You can die for anything, enemies can come out from a door and kill you by surprise. Enemies on the roof can jump on you and attack you by surprise. You have to be 24/7 alert. And the interesting part is that when you die, you lose your Souls (that are used to level up your character) but if you return to where you died you can retrieve it. That mechanic is so interesting and when you die makes you play safe and strategically to do not lose your souls. The graphics of this game is beautiful (especially Boreal Valley) and each map is unique. Also, the way the game reveals shortcuts as you progress is a masterpiece. So, if the game is so good, why don't you give 10/10? The answer is, I don't like the way the story is told. It isn't for my taste. You play with a character with no story and everything is so philosophical and abstract. Unless you search videos on Youtube, there is a little story in this game and you only can theorize about it. And I am a very story, skewed player. I like games with memorable gameplay mechanics (like Dark Souls) but that also have memorable stories like RDR2, GOW, FC4, etc.",8,2022-10-17,PC,user
